mcs,s1,s2,s3,s4,s5
567,4.045,26.92,30.8975,30.91,0.22
568,4.06,26.8525,31.0725,30.875,0.225
569,4.055,26.805,31.3475,30.7125,0.2275
570,4.03,26.71,31.54,30.71,0.23
571,3.9775,26.7775,31.79,30.425,0.2225
572,3.9775,26.715,31.7525,30.275,0.235
573,3.91,26.6925,32.0075,30.3325,0.2475
574,3.8875,26.5175,32.1375,30.415,0.2325
575,3.9175,26.62,32.16,30.155,0.22
576,3.9175,26.565,32.3475,30.0625,0.23
577,3.9375,26.45,32.5425,29.9475,0.235
578,3.93,26.4125,32.735,29.8825,0.215
579,3.905,26.255,32.91,29.695,0.21
580,3.9025,26.25,33.1275,29.6075,0.21
581,3.905,26.1425,33.2225,29.575,0.2075
582,3.8925,26.01,33.2775,29.4925,0.2125
583,3.9,26.075,33.555,29.395,0.2175
584,3.9125,26.0425,33.8025,29.325,0.2025
585,3.8975,26.175,33.97,29.155,0.2025
586,3.8775,26.09,34.145,28.91,0.2
587,3.83,26.02,34.265,28.6325,0.205
588,3.8525,26.05,34.5625,28.375,0.2025
589,3.835,26.105,34.6025,28.225,0.2025
590,3.7875,26.1425,34.82,28.1025,0.2025
591,3.79,26.19,35.0025,28.0025,0.1975
592,3.74,26.125,35.095,27.8925,0.205
593,3.72,26.1425,35.1075,27.805,0.2075
594,3.6525,26.125,35.2975,27.5625,0.1975
595,3.63,26.26,35.345,27.5525,0.195
596,3.6175,26.2925,35.52,27.395,0.205
597,3.5775,26.4125,35.5625,27.35,0.215
598,3.615,26.445,35.6675,27.295,0.2275
599,3.56,26.5825,35.74,27,0.2275
600,3.5225,26.5975,35.8125,26.9925,0.2375
601,3.4625,26.5525,35.805,26.875,0.235
602,3.42,26.76,35.9525,26.785,0.235
603,3.41,26.8975,36.09,26.7025,0.235
604,3.3775,26.99,36.09,26.5575,0.23
605,3.3425,27.065,36.1875,26.4275,0.225
606,3.315,27.2275,36.2975,26.1875,0.2175
607,3.2375,27.4625,36.2225,25.995,0.2275
608,3.2575,27.54,36.285,25.8875,0.22
609,3.2325,27.6075,36.3075,25.7225,0.21
610,3.18,27.735,36.375,25.5575,0.2025
611,3.145,27.955,36.305,25.4875,0.2025
612,3.1275,28.1125,36.3075,25.5275,0.195
613,3.1075,28.2675,36.2425,25.4475,0.2025
614,3.0975,28.3625,36.0925,25.3725,0.1775
615,3.0975,28.5825,35.8375,25.2575,0.1675
616,3.0525,28.8575,35.79,25.115,0.16
617,3.0075,28.9825,35.825,24.9575,0.155
618,2.965,29.2875,35.7425,24.955,0.1525
619,2.925,29.425,35.6675,24.93,0.15
620,2.9425,29.625,35.62,24.8875,0.145
621,2.9225,29.8225,35.7025,24.68,0.13
622,2.9,29.88,35.59,24.67,0.1125
623,2.885,30.0575,35.5125,24.4975,0.1225
624,2.885,30.235,35.2625,24.4225,0.13
625,2.875,30.4775,35.4025,24.3025,0.125
626,2.8125,30.65,35.345,24.23,0.135
627,2.805,30.8625,35.2275,24.255,0.1425
628,2.7725,30.9425,35.085,24.255,0.1425
629,2.7675,31.09,35.125,24.1025,0.1475
630,2.68,31.34,34.85,24.07,0.1575
631,2.6725,31.4825,34.815,24.115,0.1675
632,2.6925,31.58,34.745,24.1075,0.155
633,2.635,31.74,34.59,23.99,0.1675
634,2.6425,31.8525,34.41,23.8375,0.17
635,2.68,32.035,34.265,23.8275,0.1825
636,2.67,32.125,34.055,23.8825,0.1925
637,2.6575,32.34,34.025,23.7925,0.205
638,2.6425,32.51,34.045,23.8025,0.215
639,2.6075,32.555,33.78,23.83,0.2175
640,2.5875,32.79,33.555,23.8675,0.225
641,2.5675,32.8675,33.5075,23.7525,0.24
642,2.61,32.9925,33.3425,23.76,0.245
643,2.62,33.185,33.1,23.8575,0.25
644,2.645,33.24,32.845,23.76,0.2475
645,2.66,33.3925,32.8225,23.8225,0.2625
646,2.6925,33.62,32.7375,23.7825,0.2725
647,2.695,33.77,32.505,23.7925,0.285
648,2.7,33.775,32.4175,23.9,0.2825
649,2.695,33.8675,32.2,23.815,0.2825
650,2.705,34.1275,32.175,23.87,0.2775
651,2.725,34.1275,31.865,23.925,0.2775
652,2.695,34.1775,31.66,23.92,0.2775
653,2.7225,34.2725,31.7275,23.9075,0.2725
654,2.7075,34.285,31.6475,23.925,0.27
655,2.75,34.38,31.5275,24.0475,0.26
656,2.775,34.39,31.4175,24.1175,0.265
657,2.805,34.4375,31.1525,24.0325,0.2775
658,2.845,34.4025,31.0025,24.17,0.275
659,2.835,34.58,30.9025,24.24,0.2825
660,2.845,34.5625,30.745,24.37,0.3
661,2.7975,34.65,30.69,24.4675,0.305
662,2.84,34.57,30.575,24.49,0.305
663,2.81,34.6175,30.62,24.6125,0.315
664,2.85,34.61,30.4725,24.7875,0.305
665,2.89,34.645,30.3325,24.88,0.32
666,2.8925,34.3975,30.1625,24.96,0.33
667,2.955,34.57,30.0275,25.11,0.3225
668,2.935,34.4425,29.925,25.25,0.31
669,2.975,34.445,29.6525,25.4025,0.31
670,2.9525,34.4975,29.72,25.525,0.28
671,2.9775,34.5875,29.465,25.59,0.2875
672,2.9725,34.6575,29.3025,25.82,0.2825
673,3.0225,34.7025,29.1225,25.825,0.265
674,3.04,34.6625,28.985,26.0325,0.245
675,3.06,34.6875,28.84,26.105,0.2425
676,3.0425,34.7175,28.595,26.2525,0.2425
677,3.06,34.7825,28.4725,26.3125,0.2275
678,3.11,34.825,28.355,26.43,0.2075
679,3.1375,34.8375,28.24,26.6625,0.2025
680,3.1825,34.675,28.0725,26.7,0.1925
681,3.245,34.615,27.9975,26.9225,0.1825
682,3.2925,34.6325,27.805,26.96,0.18
683,3.325,34.665,27.845,27.0575,0.17
684,3.3475,34.6225,27.64,27.2125,0.16
685,3.375,34.6225,27.4075,27.3825,0.135
686,3.39,34.7275,27.255,27.5675,0.13
687,3.375,34.8325,27.26,27.615,0.1075
688,3.405,34.7925,27.1975,27.7225,0.1
689,3.4325,34.735,27.0175,27.8375,0.095
690,3.4625,34.7075,26.855,27.785,0.0875
691,3.485,34.6225,26.9075,28.015,0.08
692,3.485,34.49,26.715,28.03,0.08
693,3.5225,34.47,26.755,28.2225,0.075
694,3.555,34.3475,26.7275,28.3,0.06
695,3.5475,34.125,26.7425,28.345,0.065
696,3.5625,34.0925,26.64,28.6,0.0675
697,3.5925,34.0425,26.555,28.64,0.0575
698,3.6025,33.9175,26.5225,28.765,0.055
699,3.6225,33.835,26.3975,28.895,0.05
700,3.63,33.94,26.385,28.895,0.0575
701,3.6825,33.9575,26.4125,29.065,0.0575
702,3.68,33.8675,26.46,28.9575,0.06
703,3.6375,33.6775,26.395,28.7925,0.0525
704,3.605,33.575,26.48,28.9825,0.055
705,3.6375,33.615,26.4175,29.1925,0.0625
706,3.61,33.49,26.4825,29.255,0.065
707,3.605,33.3475,26.62,29.2925,0.075
708,3.595,33.2,26.715,29.285,0.07
709,3.6025,33.1125,26.78,29.2425,0.07
710,3.6225,33.0025,26.8675,29.215,0.0675
711,3.6325,32.9225,27.0975,29.305,0.0675
712,3.64,32.8,27.1825,29.1975,0.08
713,3.6575,32.6275,27.385,29.1975,0.0875
714,3.63,32.4225,27.36,29.395,0.085
715,3.65,32.3225,27.46,29.38,0.095
716,3.6175,32.09,27.5675,29.44,0.0925
717,3.6175,32.0475,27.6475,29.42,0.1
718,3.66,31.8375,27.8625,29.395,0.095
719,3.675,31.6125,27.9675,29.55,0.0925
720,3.6775,31.345,28.0075,29.5325,0.09
721,3.6825,31.15,28.0575,29.61,0.0925
722,3.6975,30.925,28.29,29.7075,0.095
723,3.6625,30.7025,28.3275,29.765,0.0925
724,3.6825,30.59,28.4225,29.795,0.0925
725,3.645,30.5125,28.5375,29.86,0.0975
726,3.655,30.4275,28.645,29.855,0.095
727,3.665,30.12,28.755,29.97,0.1
728,3.6275,30.005,28.955,30.115,0.1
729,3.605,29.7775,29.045,30.1975,0.0975
730,3.61,29.43,29.25,30.2075,0.11
731,3.6125,29.27,29.45,30.3475,0.11
732,3.595,29.04,29.55,30.3925,0.1125
733,3.6225,28.8525,29.6775,30.4625,0.1125
734,3.5875,28.6275,29.8,30.435,0.1125
735,3.58,28.5875,29.94,30.475,0.105
736,3.635,28.3825,29.95,30.5725,0.1175
737,3.61,28.3225,30.1925,30.45,0.1275
738,3.655,28.0425,30.2825,30.4075,0.1325
739,3.6525,27.89,30.4625,30.7025,0.115
740,3.645,27.705,30.655,30.7,0.1125
741,3.655,27.515,30.7725,30.7775,0.1225
742,3.6525,27.345,30.865,30.85,0.13
743,3.65,27.315,30.8575,30.93,0.135
744,3.65,27.0575,30.97,30.8525,0.1325
745,3.6425,26.9125,31.025,30.94,0.125
746,3.65,26.8475,31.1875,31.0375,0.1375
747,3.65,26.75,31.2775,31.07,0.1275
748,3.5875,26.5125,31.3275,31.0475,0.13
749,3.5175,26.6225,31.555,30.99,0.125
750,3.53,26.485,31.58,30.95,0.135
751,3.55,26.5375,31.79,31.0175,0.13
752,3.52,26.3325,31.915,31.025,0.1375
753,3.56,26.2575,32.0325,30.985,0.1475
754,3.4975,26.28,32.0175,30.9625,0.15
755,3.505,26.26,31.9975,30.76,0.1475
756,3.485,26.305,32.1525,30.71,0.16
757,3.44,26.34,32.345,30.6975,0.165
758,3.4375,26.26,32.355,30.75,0.1775
759,3.4275,26.27,32.4775,30.51,0.1825
760,3.3225,26.29,32.6225,30.3825,0.1825
761,3.325,26.3825,32.5725,30.2575,0.185
762,3.3125,26.5,32.8775,30.005,0.175
763,3.26,26.49,33.06,29.7725,0.185
764,3.24,26.64,33.095,29.63,0.18
765,3.195,26.6825,33.0575,29.4725,0.19
766,3.165,26.7875,33.165,29.48,0.1875
767,3.1425,26.84,33.2825,29.3,0.195
768,3.1325,26.8825,33.3925,29.2775,0.195
769,3.1525,26.9925,33.44,29.0425,0.2125
770,3.1475,26.99,33.44,29.065,0.2225
771,3.105,27.0975,33.3875,28.87,0.22
772,3.085,27.26,33.605,28.655,0.24
773,3.0675,27.425,33.695,28.51,0.2325
774,3.05,27.675,33.7275,28.2575,0.23
775,3.02,27.815,33.835,28.0275,0.2325
776,3.0675,27.9875,33.805,27.8125,0.245
777,3.0875,27.9675,33.865,27.675,0.2425
778,3.045,28.005,33.8275,27.495,0.25
779,3.0225,28.235,33.985,27.3475,0.26
780,3.01,28.22,34.22,27.15,0.27
781,2.9775,28.45,34.3625,27.08,0.2775
782,3,28.595,34.31,26.89,0.28
783,2.9475,28.57,34.32,26.8,0.2975
784,2.9175,28.6375,34.255,26.5925,0.295
785,2.9325,28.845,34.4075,26.545,0.31
786,2.9475,28.9125,34.355,26.28,0.31
787,2.885,28.9575,34.2575,26.305,0.3075
788,2.89,29.1175,34.41,26.2025,0.3225
789,2.885,29.11,34.4075,26.1275,0.325
790,2.8525,29.3325,34.465,25.96,0.3275
791,2.8175,29.5275,34.4625,25.8575,0.3225
792,2.7675,29.675,34.5075,25.59,0.3125
793,2.8,29.805,34.5025,25.535,0.3075
794,2.7475,29.905,34.465,25.4225,0.3125
795,2.7575,29.9425,34.5025,25.3875,0.305
796,2.76,30.165,34.5625,25.3,0.31
797,2.7175,30.2075,34.3725,25.0825,0.3075
798,2.6825,30.335,34.5325,25.0475,0.31
799,2.685,30.4125,34.5325,24.8925,0.295
800,2.675,30.61,34.5375,24.7775,0.28
801,2.6425,30.6425,34.5275,24.7525,0.28
802,2.6025,30.7775,34.4625,24.7675,0.27
803,2.63,30.8225,34.405,24.7075,0.26
804,2.5675,30.9825,34.4075,24.7225,0.255
805,2.61,31.12,34.435,24.5125,0.2475
806,2.635,31.05,34.29,24.4425,0.2425
807,2.645,31.35,34.1775,24.555,0.2525
808,2.6325,31.4675,34.09,24.49,0.2425
809,2.5875,31.495,34.02,24.645,0.2325
810,2.595,31.46,33.9375,24.5475,0.215
811,2.64,31.3925,33.975,24.59,0.2175
812,2.585,31.395,34.05,24.7,0.2175
813,2.585,31.4225,34.05,24.6725,0.2175
814,2.58,31.615,33.92,24.64,0.2175
815,2.57,31.7075,33.8225,24.53,0.2225
816,2.59,31.78,33.7025,24.53,0.215
817,2.585,31.8025,33.6675,24.6875,0.2175
818,2.555,31.8025,33.55,24.655,0.225
819,2.5575,31.87,33.5575,24.7425,0.23
820,2.59,31.79,33.4125,24.655,0.235
821,2.52,31.8725,33.175,24.6425,0.24
822,2.545,32.03,33.1725,24.8075,0.245
823,2.58,32.03,33.09,24.9275,0.255
824,2.58,31.99,33.075,25.005,0.25
825,2.5675,31.975,32.9475,25.03,0.24
826,2.5625,31.945,32.75,25.06,0.235
827,2.6,32.0925,32.685,25.275,0.245
828,2.6025,32.095,32.3875,25.2325,0.24
829,2.61,32.23,32.215,25.2825,0.2325
830,2.655,32.3675,32.1075,25.3875,0.24
831,2.645,32.3225,32.02,25.425,0.2475
832,2.6775,32.2575,31.92,25.4725,0.245
833,2.73,32.3025,31.8825,25.5725,0.245
834,2.73,32.22,31.7925,25.825,0.2425
835,2.7975,32.185,31.665,25.8875,0.225
836,2.8,32.2525,31.5925,26.02,0.24
837,2.845,32.2325,31.515,26.1325,0.2325
838,2.88,32.2175,31.33,26.33,0.2375
839,2.895,32.2225,31.165,26.44,0.245
840,2.9,32.125,31.015,26.575,0.2375
841,2.9225,32.165,30.8475,26.7025,0.235
842,2.9475,32.2025,30.6775,26.8375,0.2425
843,2.98,32.24,30.53,26.87,0.2325
844,3.025,32.2675,30.4175,26.9475,0.23
845,3.0275,32.215,30.2325,26.98,0.2375
846,3.0525,32.4,30.2625,27.09,0.24
847,3.06,32.4275,30.205,27.1475,0.2425
848,3.1,32.3675,29.9775,27.1225,0.2575
849,3.1275,32.285,29.9125,27.1925,0.265
850,3.1225,32.355,29.74,27.3625,0.2575
851,3.1575,32.37,29.6,27.275,0.28
852,3.2125,32.3725,29.505,27.37,0.2775
853,3.225,32.32,29.4575,27.4275,0.2725
854,3.21,32.26,29.4075,27.53,0.2675
855,3.24,32.425,29.225,27.6425,0.265
856,3.29,32.4075,29.11,27.7125,0.275
857,3.335,32.2775,28.9925,27.95,0.275
858,3.345,32.2025,28.875,28.2025,0.275
859,3.3425,32.2,28.845,28.3825,0.2875
860,3.3725,32.0675,28.795,28.4425,0.2975
861,3.365,32.0075,28.54,28.5475,0.28
862,3.43,31.9675,28.61,28.685,0.29
863,3.46,31.9875,28.475,28.7725,0.2975
864,3.4875,31.9725,28.4375,28.85,0.3125
865,3.535,31.9575,28.4925,28.9025,0.3075
866,3.525,31.975,28.3975,28.97,0.3025
867,3.55,31.835,28.215,28.9525,0.3175
868,3.5675,31.61,28.2825,29.0125,0.33
869,3.6225,31.645,28.245,28.96,0.315
870,3.695,31.6975,28.1625,28.86,0.3075
871,3.715,31.67,28.2875,28.9375,0.3025
872,3.7275,31.625,28.3225,28.9825,0.31
873,3.76,31.6875,28.28,28.9825,0.285
874,3.785,31.58,28.19,29.0425,0.3025
875,3.815,31.45,28.245,29.065,0.28
876,3.8625,31.3975,28.3225,29.0725,0.265
877,3.885,31.3575,28.33,29.11,0.255
878,3.8825,31.345,28.3875,29.14,0.255
879,3.9325,31.2725,28.3275,29.1975,0.2375
880,3.9025,31.2675,28.3025,29.1325,0.2125
881,3.9225,31.2025,28.3725,29.09,0.225
882,3.96,31.175,28.32,29.1825,0.225
883,4.0075,31.04,28.3575,29.1825,0.2
884,4.0575,30.9325,28.42,29.3125,0.2075
885,4.0525,30.8,28.3125,29.39,0.21
886,4.075,30.695,28.395,29.4425,0.2075
887,4.12,30.5625,28.3475,29.5325,0.2425
888,4.1775,30.485,28.345,29.6,0.23
889,4.1925,30.4275,28.415,29.66,0.24
890,4.2175,30.495,28.3925,29.72,0.2275
891,4.215,30.4925,28.2125,29.72,0.225
892,4.205,30.27,28.2925,29.7425,0.2275
893,4.1975,30.3975,28.32,29.865,0.215
894,4.21,30.34,28.3375,29.9825,0.2225
895,4.19,30.2175,28.4525,29.94,0.2175
896,4.22,30.06,28.42,29.98,0.225
897,4.185,29.9025,28.5,30.16,0.205
898,4.235,29.74,28.3925,30.15,0.2
899,4.225,29.6275,28.4375,30.3125,0.2075
900,4.2075,29.5175,28.5325,30.4,0.21
901,4.2225,29.49,28.5,30.515,0.2
902,4.2175,29.275,28.465,30.485,0.21
903,4.2275,29.38,28.4675,30.5375,0.21
904,4.1825,29.1875,28.555,30.555,0.2025
905,4.225,29.2125,28.6775,30.64,0.2125
906,4.2025,28.985,28.855,30.81,0.215
907,4.225,28.8825,28.9425,30.7625,0.21
908,4.1925,28.6725,28.95,30.71,0.1975
909,4.21,28.5975,28.8725,30.815,0.1925
910,4.21,28.5575,28.905,30.9225,0.1925
911,4.14,28.4425,28.93,30.9625,0.2
912,4.13,28.41,29.1,31.065,0.1825
913,4.105,28.2,29.0525,31.025,0.18
914,4.0975,28.3175,29.1875,31.07,0.175
915,4.145,28.2525,29.225,31.0175,0.1925
916,4.125,28.2175,29.37,31.015,0.1825
917,4.0875,28.0275,29.4175,30.9675,0.1925
918,4.1075,28.2025,29.4575,30.8875,0.1925
919,4.085,28.1675,29.5925,30.7925,0.1725
920,4.04,28.1825,29.7075,30.8675,0.175
921,4.02,28.0675,29.7975,30.8625,0.17
922,4,27.88,29.8725,30.835,0.1825
923,4.05,27.925,29.895,30.84,0.1825
924,4.045,28,29.92,30.6775,0.1875
925,4.0075,27.91,30.065,30.635,0.18
926,3.9575,27.91,30.215,30.59,0.19
927,3.9525,27.865,30.415,30.605,0.185
928,3.925,27.755,30.48,30.5875,0.19
929,3.91,27.79,30.625,30.6125,0.2025
930,3.8575,27.7125,30.67,30.4625,0.22
931,3.8425,27.75,30.7525,30.4275,0.2175
932,3.8025,27.7075,30.875,30.45,0.2275
933,3.785,27.645,31.015,30.455,0.235
934,3.745,27.615,31.11,30.25,0.2375
935,3.6975,27.575,31.1575,30.2225,0.2375
936,3.675,27.6975,31.3975,30.105,0.2425
937,3.6775,27.55,31.42,29.955,0.255
938,3.645,27.6,31.585,29.89,0.2475
939,3.6,27.6175,31.595,29.6875,0.2625
940,3.55,27.65,31.8075,29.63,0.2675
941,3.5025,27.6225,32.125,29.5175,0.2775
942,3.5075,27.595,32.19,29.3975,0.275
943,3.4975,27.7,32.2875,29.2625,0.2675
944,3.44,27.78,32.3075,29.03,0.275
945,3.395,27.8125,32.425,28.9125,0.285
946,3.39,27.8925,32.63,28.845,0.2725
947,3.39,27.82,32.6525,28.71,0.2675
948,3.3525,27.83,32.845,28.7275,0.265
949,3.3025,27.705,32.945,28.6025,0.255
950,3.31,27.845,33.1,28.555,0.2575
951,3.285,27.8925,33.1,28.44,0.2625
952,3.275,27.7825,33.2375,28.435,0.2675
953,3.295,27.9225,33.3275,28.3975,0.2575
954,3.27,27.795,33.3475,28.1425,0.27
955,3.33,27.745,33.39,28.1275,0.2675
956,3.3025,27.7375,33.6275,28.0475,0.27
957,3.2775,27.705,33.665,27.9375,0.28
958,3.2925,27.705,33.715,27.835,0.2875
959,3.2575,27.7825,33.7225,27.83,0.275
960,3.23,27.92,33.8,27.7975,0.2825
961,3.1525,27.9825,33.9025,27.6425,0.28
962,3.1225,28.0325,33.9825,27.55,0.2875
963,3.135,28.1675,34.14,27.3875,0.285
964,3.1075,28.1325,34.165,27.14,0.2975
965,3.095,28.1475,34.1825,27.0275,0.3075
966,3.0925,28.1775,34.1975,26.935,0.3175
967,3.0775,28.305,34.3525,26.84,0.3125
968,3.0975,28.4925,34.3725,26.7925,0.33
969,3.07,28.5225,34.475,26.61,0.34
970,3.0725,28.56,34.4175,26.525,0.345
971,3.0575,28.685,34.435,26.5125,0.34
972,3.025,28.8375,34.29,26.37,0.3625
973,3.025,28.8525,34.255,26.4125,0.365
974,2.97,28.94,34.3125,26.1925,0.37
975,2.97,29.2375,34.2375,26.1625,0.3625
976,2.9575,29.43,34.045,26.025,0.36
977,2.96,29.54,33.92,25.905,0.3575
978,2.9525,29.7625,33.74,25.91,0.365
979,2.925,30.0675,33.5275,25.89,0.3575
980,2.89,30.3,33.395,26,0.3575
981,2.875,30.33,33.1575,25.945,0.34
982,2.85,30.4275,32.9725,25.9675,0.36
983,2.8625,30.59,32.8825,25.835,0.35
984,2.83,30.7025,32.815,25.95,0.335
985,2.7975,30.835,32.635,25.9525,0.3425
986,2.8025,30.85,32.4675,25.98,0.3475
987,2.755,31.1725,32.4225,25.8325,0.3425
988,2.76,31.2725,32.29,25.905,0.34
989,2.755,31.435,32.3075,25.915,0.335
990,2.815,31.4975,32.1925,25.84,0.32
991,2.7875,31.57,31.9525,25.9125,0.3275
992,2.7775,31.6475,31.87,25.9475,0.3175
993,2.8175,31.6925,31.865,25.9225,0.3275
994,2.8375,31.7325,31.6625,25.915,0.315
995,2.8875,31.9725,31.5075,26.1025,0.3075
996,2.885,31.9975,31.4875,26.165,0.3075
997,2.8925,31.9225,31.435,26.1075,0.3025
998,2.905,32.115,31.3775,26.085,0.3025
999,2.9375,32.19,31.13,26.1425,0.305
1000,2.9575,32.33,31.0075,26.1075,0.2925
1001,2.985,32.465,30.925,26.14,0.3075
1002,3.0325,32.485,30.8825,26.1525,0.295
1003,3.1,32.6325,30.6875,26.17,0.295
1004,3.09,32.6425,30.655,26.14,0.2875
1005,3.11,32.76,30.4625,26.27,0.2775
1006,3.0725,32.645,30.51,26.355,0.2775
1007,3.07,32.68,30.4825,26.355,0.28
1008,3.09,32.65,30.38,26.2875,0.2825
1009,3.115,32.8525,30.2125,26.315,0.275
1010,3.14,32.8675,30.2325,26.2675,0.27
1011,3.1275,32.825,30.1425,26.2375,0.265
1012,3.1575,32.7975,30.1175,26.4225,0.2625
1013,3.1525,32.895,30.04,26.475,0.2525
1014,3.2175,32.9375,30,26.4875,0.255
1015,3.1875,33.08,29.955,26.44,0.2525
1016,3.1925,33.15,29.9175,26.4525,0.2575
1017,3.19,33.2475,29.68,26.5775,0.25
1018,3.23,33.195,29.55,26.6825,0.255
1019,3.26,33.0325,29.535,26.7125,0.245
1020,3.29,33.1,29.345,26.765,0.25
1021,3.3075,33.0225,29.325,26.8125,0.2525
1022,3.3175,32.975,29.22,27.07,0.245
1023,3.3125,33.005,29.2475,27.095,0.2475
1024,3.33,33.0075,29.0075,27.09,0.2525
1025,3.3325,32.905,28.97,27.225,0.245
1026,3.3775,32.975,28.885,27.22,0.245
1027,3.4125,32.9425,28.795,27.43,0.25
1028,3.3875,32.9975,28.665,27.6975,0.2375
1029,3.36,32.975,28.515,27.665,0.245
1030,3.3725,33.1075,28.4575,27.6725,0.24
1031,3.41,33.0475,28.5975,27.8175,0.235
1032,3.39,32.9275,28.4225,28.0025,0.2375
1033,3.415,32.84,28.4525,27.9925,0.225
1034,3.3675,32.7775,28.3875,28.065,0.225
1035,3.385,32.6725,28.28,28.2375,0.2175
1036,3.41,32.5275,28.3175,28.2425,0.21
1037,3.445,32.48,28.275,28.305,0.2125
1038,3.46,32.4,28.2575,28.3525,0.2225
1039,3.485,32.265,28.1875,28.5125,0.2175
1040,3.495,32.3325,28.145,28.6275,0.2175
1041,3.485,32.275,28.145,28.685,0.22
1042,3.4925,32.1225,28.17,28.83,0.2225
1043,3.4775,32.0125,28.095,29.0675,0.225
1044,3.51,32.005,28.0275,29.065,0.2325
1045,3.5125,31.8725,27.8925,29.0675,0.2375
1046,3.5325,31.8425,27.8975,29.13,0.2325
1047,3.5925,31.845,27.8,29.355,0.2375
1048,3.5925,31.74,27.7625,29.465,0.245
1049,3.5775,31.6775,27.79,29.48,0.2425
1050,3.585,31.66,27.7525,29.54,0.235
1051,3.645,31.6775,27.76,29.475,0.235
1052,3.6575,31.6225,27.7875,29.495,0.2425
1053,3.6425,31.645,27.7825,29.62,0.235
1054,3.62,31.5425,27.81,29.65,0.22
1055,3.665,31.46,27.7275,29.7825,0.23
1056,3.685,31.4,27.755,29.775,0.2175
1057,3.665,31.4,27.8475,29.7925,0.22
1058,3.615,31.34,27.9275,29.755,0.235
1059,3.6025,31.275,27.9775,29.8625,0.235
1060,3.6425,31.125,27.895,29.8575,0.2425
1061,3.645,30.91,28.0525,29.9275,0.24
1062,3.6075,30.9025,28.13,30.0375,0.235
1063,3.595,30.9075,28.0825,29.9825,0.23
1064,3.615,31.0275,28.0025,29.9775,0.2175
1065,3.6225,30.9275,28.3175,30.055,0.22
1066,3.5975,30.85,28.3475,30.065,0.22
1067,3.5675,30.7475,28.445,29.93,0.215
1068,3.5875,30.67,28.575,29.87,0.2225
1069,3.585,30.445,28.6525,30.005,0.205
1070,3.5675,30.395,28.6075,29.925,0.2075
1071,3.595,30.44,28.77,29.905,0.205
1072,3.5675,30.465,28.855,29.9575,0.1975
1073,3.585,30.355,28.9875,29.9875,0.1925
1074,3.5325,30.255,29.045,29.9475,0.19
1075,3.5125,30.2475,29.145,29.9375,0.18
1076,3.4825,30.155,29.2075,30.0275,0.175
1077,3.4675,30.0125,29.29,29.895,0.165
1078,3.4475,30.0975,29.4325,29.7575,0.155
1079,3.4425,29.9825,29.465,29.8475,0.1525
1080,3.47,30.035,29.5925,29.8925,0.1475
1081,3.4275,29.87,29.6075,29.83,0.1425
1082,3.465,29.975,29.815,29.7925,0.13
1083,3.4425,29.7825,29.7875,29.8025,0.1225
1084,3.4625,29.705,29.9125,29.7875,0.11
1085,3.4175,29.7225,30,29.8275,0.1
1086,3.4075,29.59,30.0875,29.735,0.09
1087,3.4075,29.595,30.1975,29.745,0.095
1088,3.3975,29.555,30.28,29.7775,0.09
1089,3.4075,29.51,30.26,29.7825,0.0825
1090,3.36,29.4125,30.3925,29.8075,0.0825
1091,3.3075,29.45,30.2925,29.7725,0.0875
1092,3.2875,29.35,30.3125,29.695,0.07
1093,3.265,29.405,30.5325,29.7275,0.085
1094,3.2825,29.3825,30.535,29.6825,0.0775
1095,3.2325,29.32,30.6225,29.7,0.0725
1096,3.2025,29.33,30.775,29.5725,0.08
1097,3.21,29.2975,30.8075,29.7625,0.08
1098,3.165,29.315,30.8125,29.64,0.0825
1099,3.1525,29.225,30.995,29.495,0.0875
1100,3.1425,29.2425,31.04,29.4625,0.085
1101,3.12,29.23,31.1975,29.4,0.09
1102,3.095,29.205,31.2225,29.4075,0.0975
1103,3.07,29.115,31.1625,29.31,0.0975
1104,3.0575,29.155,31.4,29.485,0.1
1105,3.0225,29.1525,31.455,29.41,0.1075
1106,3.0325,29.085,31.3575,29.2525,0.11
1107,3.0225,29.1325,31.595,29.2425,0.115
1108,3.015,29.0475,31.63,29.1075,0.135
1109,3.0075,29.065,31.6375,29.175,0.125
1110,3.02,29.08,31.71,29.165,0.1275
1111,3.0075,29.1125,31.7175,29.1975,0.1375
1112,2.9925,29.1225,31.7275,29.1475,0.1425
1113,2.995,29.0375,31.665,29.095,0.1425
1114,2.99,29.185,31.615,29.1225,0.145
1115,2.9825,29.19,31.7225,29.21,0.1475
1116,2.975,29.1675,31.72,29.1,0.1525
1117,2.935,29.14,31.7925,29.0925,0.17
1118,2.945,29.0025,31.8825,29.0925,0.1575
1119,2.925,29.0225,31.8875,29.13,0.1525
1120,2.9,29.1325,31.8175,29.035,0.1625
1121,2.8875,29.2075,31.995,28.9125,0.165
1122,2.92,29.365,31.7925,28.9175,0.1575
1123,2.8825,29.3475,31.8175,28.83,0.1725
1124,2.86,29.4275,31.8475,28.805,0.17
1125,2.845,29.4675,31.935,28.7475,0.1825
1126,2.8475,29.445,31.8125,28.5975,0.195
1127,2.8225,29.6,31.825,28.555,0.1875
1128,2.815,29.63,31.9275,28.565,0.1825
1129,2.83,29.6825,31.7575,28.5925,0.1725
1130,2.845,29.7725,31.8275,28.59,0.1825
1131,2.7825,29.68,31.82,28.49,0.18
1132,2.7575,29.795,31.8725,28.4025,0.1825
1133,2.7675,29.8375,31.925,28.38,0.1775
