0.2,0.75,1,50000,0.138084,0.184777,0.140509,0.0844371,0.184544,0,0.151676,0.115974,1600,0
0.2,0.75,1,0,0.124924,0.125479,0.125065,0.124778,0.125214,0.12501,0.12486,0.124671,1600,0
0.2,0.75,1,1000,0.110755,0.1966,0.118849,0.0999211,0.168354,0.0382836,0.129762,0.137475,1600,0
0.2,0.75,1,2000,0.121946,0.19492,0.133341,0.0927168,0.179814,0.0161871,0.138167,0.122909,1600,0
0.2,0.75,1,3000,0.130823,0.199373,0.136006,0.0877742,0.186803,0.00842422,0.137865,0.112932,1600,0
0.2,0.75,1,5000,0.132296,0.191544,0.136625,0.0860781,0.193358,0.00312227,0.142507,0.11447,1600,0
0.2,0.75,1,7000,0.135116,0.189187,0.135156,0.0904801,0.18474,0.000545703,0.152745,0.11203,1600,0
0.2,0.75,1,10000,0.131295,0.192052,0.1336,0.0890438,0.192775,3.35938e-05,0.144042,0.117159,1600,0
0.2,0.75,1,25000,0.129743,0.191735,0.135694,0.0896191,0.198875,0,0.146315,0.108018,1600,0
0.2,0.75,1,50000,0.136338,0.192105,0.135295,0.0872941,0.190258,0,0.146995,0.111715,1600,0
0.25,0.75,1,0,0.12479,0.124838,0.124983,0.125268,0.125393,0.124946,0.124831,0.124951,1600,0
0.25,0.75,1,1000,0.105554,0.21027,0.115657,0.103627,0.168399,0.0361055,0.125564,0.134824,1600,0
0.25,0.75,1,2000,0.119219,0.204242,0.124918,0.0896883,0.189495,0.0122332,0.145941,0.114264,1600,0
0.25,0.75,1,3000,0.122977,0.203681,0.12739,0.0869195,0.19413,0.00341172,0.14385,0.117641,1600,0
0.25,0.75,1,5000,0.121046,0.194811,0.134099,0.0842484,0.201155,0.000730078,0.15027,0.113641,1600,0
0.25,0.75,1,7000,0.128553,0.202859,0.132886,0.0872906,0.193093,9.53125e-05,0.149536,0.105687,1600,0
0.25,0.75,1,10000,0.122496,0.187614,0.129321,0.0866172,0.205612,0,0.152017,0.116324,1600,0
0.25,0.75,1,25000,0.133532,0.200972,0.135411,0.08535,0.192801,0,0.142525,0.109409,1600,0
0.25,0.75,1,50000,0.126808,0.190021,0.137257,0.084432,0.18955,0,0.15963,0.112301,1600,0
0.25,0.75,1,0,0.125158,0.125037,0.124615,0.124969,0.124917,0.125382,0.125023,0.124898,1600,0
0.25,0.75,1,1000,0.105084,0.206559,0.122321,0.107411,0.157379,0.0393086,0.121611,0.140327,1600,0
0.25,0.75,1,2000,0.121545,0.203063,0.122259,0.0975734,0.182814,0.0147855,0.134686,0.123275,1600,0
0.25,0.75,1,3000,0.121093,0.202332,0.126194,0.0884914,0.193843,0.00737891,0.141032,0.119636,1600,0
0.25,0.75,1,5000,0.122362,0.202575,0.131669,0.0883348,0.200199,0.00245547,0.14143,0.110975,1600,0
0.25,0.75,1,7000,0.123729,0.203889,0.132272,0.0856328,0.195654,0.00159336,0.145187,0.112043,1600,0
0.25,0.75,1,10000,0.120647,0.197702,0.128815,0.0819891,0.205875,0,0.153232,0.111739,1600,0
0.25,0.75,1,25000,0.121592,0.205773,0.126692,0.0875469,0.201936,0,0.143343,0.113118,1600,0
0.25,0.75,1,50000,0.127205,0.200648,0.133788,0.085923,0.202238,0,0.142353,0.107845,1600,0
0.3,0.75,1,0,0.124867,0.124753,0.12511,0.124909,0.125295,0.125182,0.124769,0.125116,1600,0
0.3,0.75,1,1000,0.0938375,0.20692,0.110931,0.108239,0.163202,0.0476125,0.118839,0.150418,1600,0
0.3,0.75,1,2000,0.103773,0.210727,0.118127,0.0931312,0.190534,0.0176789,0.138227,0.127802,1600,0
0.3,0.75,1,3000,0.10945,0.202629,0.127472,0.0837438,0.200725,0.0094625,0.148064,0.118454,1600,0
0.3,0.75,1,5000,0.111375,0.20592,0.124786,0.0827703,0.210329,0.00234141,0.147452,0.115026,1600,0
0.3,0.75,1,7000,0.11226,0.206497,0.122774,0.0869699,0.208132,0.00280781,0.14483,0.115729,1600,0
0.3,0.75,1,10000,0.115282,0.206664,0.123667,0.0777586,0.205743,0,0.155048,0.115836,1600,0
0.3,0.75,1,25000,0.116368,0.208992,0.122993,0.083934,0.195087,0,0.15233,0.120296,1600,0
