MCS,ROCK,PAPER,SCISSORS,LIZARD,SPOCK
2555,3.685,0,23.4525,33.75,33.1375
2556,3.615,0,23.525,33.825,33.1075
2557,3.6625,0,23.5775,33.91,32.9875
2558,3.655,0,23.4775,34.0375,32.9025
2559,3.6075,0,23.415,34.1025,32.7975
2560,3.59,0,23.4625,34.3225,32.4675
2561,3.55,0,23.4025,34.5425,32.6375
2562,3.5575,0,23.4175,34.58,32.485
2563,3.575,0,23.415,34.565,32.46
2564,3.53,0,23.475,34.705,32.38
2565,3.485,0,23.4925,34.75,32.265
2566,3.4425,0,23.4225,34.9225,32.23
2567,3.44,0,23.4675,34.8725,32.0975
2568,3.5125,0,23.67,34.9325,31.9175
2569,3.5275,0,23.81,35.1175,31.7525
2570,3.54,0,23.93,35.0325,31.6775
2571,3.5025,0,23.98,34.985,31.5175
2572,3.505,0,24.05,35.07,31.355
2573,3.495,0,24.2225,35.225,31.32
2574,3.4225,0,24.2625,35.32,30.9525
2575,3.3675,0,24.32,35.385,30.725
2576,3.3825,0,24.4275,35.525,30.67
2577,3.38,0,24.4825,35.6875,30.5875
2578,3.3775,0,24.56,35.67,30.4675
2579,3.4175,0,24.7625,35.7475,30.3375
2580,3.43,0,24.7475,35.875,30.0125
2581,3.4575,0,24.8375,35.9025,29.83
2582,3.4625,0,24.9375,35.8925,29.6625
2583,3.4625,0,25.1825,35.8475,29.6775
2584,3.4675,0,25.28,35.935,29.62
2585,3.445,0,25.2925,35.8875,29.4775
2586,3.4675,0,25.44,35.8225,29.255
2587,3.5125,0,25.4925,35.895,29.26
2588,3.5425,0,25.6375,35.9,29.045
2589,3.5125,0,25.6975,35.9375,28.8575
2590,3.5,0,25.935,36.045,28.8275
2591,3.505,0,26.0125,36.005,28.78
2592,3.5175,0,26.055,35.995,28.835
2593,3.4475,0,26.1075,35.9075,28.735
2594,3.43,0,26.135,35.8575,28.6925
2595,3.4925,0,26.115,35.9275,28.57
2596,3.425,0,26.1725,36.0625,28.59
2597,3.4025,0,26.315,35.9675,28.6325
2598,3.4275,0,26.3025,35.8925,28.5075
2599,3.4075,0,26.4525,35.835,28.455
2600,3.415,0,26.4075,35.715,28.525
2601,3.42,0,26.5,35.695,28.47
2602,3.425,0,26.61,35.6875,28.4
2603,3.4125,0,26.67,35.7425,28.3
2604,3.45,0,26.745,35.75,28.1075
2605,3.5125,0,26.815,35.8475,28.0775
2606,3.495,0,26.865,35.6975,28.03
2607,3.475,0,26.9275,35.8025,28.11
2608,3.4975,0,26.975,35.68,28.065
2609,3.465,0,26.8925,35.73,28.0175
2610,3.495,0,26.9825,35.7225,27.835
2611,3.5025,0,27.14,35.6475,27.96
2612,3.5175,0,27.23,35.6325,27.8525
2613,3.5675,0,27.25,35.555,27.9525
2614,3.5375,0,27.34,35.5225,27.735
2615,3.5725,0,27.3275,35.55,27.6875
2616,3.6025,0,27.4025,35.5075,27.64
2617,3.6,0,27.455,35.485,27.6225
2618,3.575,0,27.5825,35.4675,27.4925
2619,3.5875,0,27.5525,35.4,27.3275
2620,3.61,0,27.5725,35.4475,27.405
2621,3.635,0,27.7075,35.345,27.34
2622,3.6325,0,27.775,35.3475,27.24
2623,3.63,0,27.8425,35.2175,27.235
2624,3.645,0,27.8375,35.1775,27.2125
2625,3.6675,0,27.91,35.15,27.2025
2626,3.63,0,27.9925,35.04,27.2675
2627,3.6375,0,28.015,35.02,27.2825
2628,3.6575,0,28.11,34.89,27.28
2629,3.555,0,28.14,34.8325,27.2625
2630,3.5725,0,28.1375,34.895,27.34
2631,3.585,0,28.0125,34.875,27.1725
2632,3.58,0,28.18,34.785,27.2525
2633,3.575,0,28.4075,34.54,27.33
2634,3.59,0,28.3075,34.4425,27.515
2635,3.595,0,28.27,34.4725,27.725
2636,3.5275,0,28.4,34.225,27.765
2637,3.5125,0,28.305,34.085,28.025
2638,3.49,0,28.4325,33.9775,28.1125
2639,3.5175,0,28.34,33.79,28.3025
2640,3.5125,0,28.41,33.7275,28.455
2641,3.495,0,28.395,33.5575,28.495
2642,3.4575,0,28.45,33.31,28.6225
2643,3.49,0,28.4025,33.0775,28.8725
2644,3.495,0,28.455,32.965,28.9925
2645,3.465,0,28.48,32.7675,29.1425
2646,3.4325,0,28.5325,32.6325,29.13
2647,3.47,0,28.595,32.5525,29.25
2648,3.5075,0,28.6475,32.3475,29.275
2649,3.4925,0,28.8525,32.22,29.2775
2650,3.4775,0,28.7475,32.235,29.3425
2651,3.4875,0,28.7625,32.1925,29.4075
2652,3.5075,0,28.7625,32.0925,29.405
2653,3.54,0,28.7125,32.1175,29.485
2654,3.58,0,28.5375,32.0475,29.63
2655,3.67,0,28.4775,31.8625,29.7275
2656,3.66,0,28.465,31.8275,29.79
2657,3.6675,0,28.5125,31.7025,29.82
2658,3.6775,0,28.4975,31.6625,30.0375
2659,3.7,0,28.37,31.695,30.22
2660,3.7675,0,28.345,31.6125,30.23
2661,3.77,0,28.335,31.5475,30.285
2662,3.795,0,28.1525,31.4425,30.42
2663,3.86,0,27.99,31.4425,30.605
2664,3.9125,0,27.945,31.24,30.665
2665,3.9375,0,27.905,31.3425,30.755
2666,3.9575,0,27.765,31.34,30.83
2667,3.985,0,27.7975,31.285,30.865
2668,4.0725,0,27.7375,31.32,30.8175
2669,4.1275,0,27.71,31.345,30.795
2670,4.24,0,27.7075,31.22,30.745
2671,4.225,0,27.61,31.1975,30.7475
2672,4.22,0,27.5525,31.215,30.845
2673,4.2275,0,27.4775,31.315,30.8925
2674,4.24,0,27.4,31.335,30.7275
2675,4.275,0,27.475,31.345,30.8275
2676,4.32,0,27.31,31.4475,30.83
2677,4.3225,0,27.2475,31.435,30.955
2678,4.35,0,27.1525,31.4125,31.13
2679,4.3725,0,27.2775,31.3475,31.035
2680,4.44,0,27.2275,31.2275,30.9325
2681,4.415,0,27.105,31.24,31.05
2682,4.405,0,26.94,31.4475,31.2825
2683,4.4175,0,26.8325,31.395,31.3675
2684,4.4275,0,26.765,31.4375,31.285
2685,4.4175,0,26.68,31.4275,31.31
2686,4.48,0,26.6125,31.51,31.4025
2687,4.4575,0,26.44,31.535,31.485
2688,4.4725,0,26.37,31.6,31.4925
2689,4.4925,0,26.235,31.565,31.5875
2690,4.5425,0,26.155,31.69,31.6325
2691,4.53,0,26.135,31.63,31.555
2692,4.5225,0,25.995,31.6775,31.6125
2693,4.5225,0,25.8425,31.7525,31.6525
2694,4.515,0,25.6525,31.875,31.8275
2695,4.5175,0,25.7225,31.885,31.73
2696,4.5275,0,25.6375,31.9025,31.78
2697,4.4775,0,25.6025,32.0075,31.8025
2698,4.4525,0,25.595,32.0825,31.73
2699,4.4425,0,25.51,32.0175,31.735
2700,4.43,0,25.5075,32.1975,31.73
2701,4.4425,0,25.4725,32.135,31.7975
2702,4.4525,0,25.385,32.23,31.69
2703,4.43,0,25.3425,32.25,31.7475
2704,4.415,0,25.3075,32.2675,31.725
2705,4.4375,0,25.245,32.3125,31.79
2706,4.4225,0,25.31,32.1875,31.78
2707,4.4225,0,25.3125,32.1125,31.835
2708,4.4025,0,25.4525,32.12,31.8525
2709,4.4175,0,25.4325,32.1725,31.9125
2710,4.4,0,25.4075,32.1625,31.945
2711,4.4275,0,25.4975,32.065,32
2712,4.4675,0,25.4325,31.9475,31.9825
2713,4.4875,0,25.4025,31.785,32.035
2714,4.4475,0,25.4475,31.81,32.2225
2715,4.5025,0,25.435,31.655,32.305
2716,4.5025,0,25.4,31.4925,32.465
2717,4.5675,0,25.395,31.515,32.3175
2718,4.5475,0,25.34,31.4275,32.455
2719,4.5575,0,25.3125,31.2675,32.5925
2720,4.5925,0,25.31,31.175,32.5575
2721,4.67,0,25.28,31.055,32.5925
2722,4.7075,0,25.425,30.9775,32.765
2723,4.78,0,25.43,30.83,32.675
2724,4.7825,0,25.5125,30.6575,32.775
2725,4.785,0,25.5,30.57,32.815
2726,4.785,0,25.6175,30.5525,32.7775
2727,4.8,0,25.5525,30.5625,32.7225
2728,4.7825,0,25.6675,30.58,32.84
2729,4.7225,0,25.705,30.4625,32.93
2730,4.75,0,25.6825,30.42,32.8975
2731,4.7625,0,25.7975,30.485,32.87
2732,4.745,0,25.8275,30.3825,32.8575
2733,4.755,0,25.8475,30.3175,32.8275
2734,4.74,0,25.9175,30.225,32.8075
2735,4.7075,0,26.0825,30.2025,32.875
2736,4.675,0,26.1175,30.3275,32.8325
2737,4.66,0,26.14,30.345,32.7125
2738,4.63,0,26.24,30.215,32.6225
2739,4.635,0,26.395,30.2275,32.56
2740,4.585,0,26.4725,30.2875,32.4525
2741,4.575,0,26.6525,30.2,32.34
2742,4.5825,0,26.8175,30.25,32.34
2743,4.5325,0,26.8475,30.39,32.2025
2744,4.5125,0,26.89,30.3875,32.1475
2745,4.4525,0,26.7925,30.3475,32.1225
2746,4.455,0,26.94,30.3575,32.0675
2747,4.37,0,26.89,30.4425,31.98
2748,4.35,0,26.985,30.4225,31.9575
2749,4.2975,0,27.09,30.425,31.845
2750,4.315,0,27.16,30.485,31.7475
2751,4.2525,0,27.1575,30.6225,31.495
2752,4.1925,0,27.1425,30.7575,31.7075
2753,4.14,0,27.18,30.8725,31.53
2754,4.1275,0,27.395,30.855,31.395
2755,4.065,0,27.45,30.8975,31.3125
2756,4.03,0,27.5875,30.94,31.1625
2757,3.9775,0,27.6775,31.025,31.125
2758,3.9275,0,27.5825,31.1725,31.175
2759,3.855,0,27.6375,31.355,31.16
2760,3.81,0,27.7,31.4,31.105
2761,3.8075,0,27.7375,31.435,30.985
2762,3.745,0,27.66,31.6275,30.855
2763,3.6975,0,27.56,31.74,30.8225
2764,3.6825,0,27.6025,31.71,30.725
2765,3.6325,0,27.57,31.7825,30.8075
2766,3.56,0,27.5,31.8525,30.8225
2767,3.4925,0,27.46,32.0825,30.71
2768,3.4675,0,27.4025,32.1625,30.61
2769,3.4,0,27.3225,32.3125,30.765
2770,3.3325,0,27.335,32.33,30.75
2771,3.2825,0,27.3275,32.4275,30.8075
2772,3.19,0,27.335,32.455,30.9
2773,3.1375,0,27.36,32.5325,30.975
2774,3.15,0,27.41,32.48,30.975
2775,3.1425,0,27.38,32.5875,30.9725
2776,3.0675,0,27.3775,32.5875,30.98
2777,3.0425,0,27.385,32.44,30.96
2778,3.0575,0,27.39,32.51,30.8925
2779,3.0125,0,27.48,32.57,30.8525
2780,2.9825,0,27.505,32.555,30.9875
2781,2.98,0,27.5875,32.58,30.9725
2782,3.025,0,27.5275,32.565,30.985
2783,3.0025,0,27.48,32.3375,30.96
2784,2.9725,0,27.5775,32.315,30.955
2785,2.9775,0,27.575,32.375,30.98
2786,3.025,0,27.6125,32.375,30.9475
2787,3.0775,0,27.695,32.4075,30.815
2788,3.085,0,27.695,32.41,30.8025
2789,3.1,0,27.7,32.45,30.77
2790,3.1225,0,27.7,32.3475,30.6975
2791,3.185,0,27.905,32.2475,30.6325
2792,3.245,0,27.935,32.26,30.595
2793,3.3,0,27.8675,32.3375,30.4725
2794,3.365,0,27.895,32.2475,30.4875
2795,3.4475,0,28.0725,32.1475,30.315
2796,3.515,0,28.06,32.1725,30.3425
2797,3.595,0,28.0275,32.2125,30.21
2798,3.685,0,28.045,32.0525,30.0375
2799,3.7425,0,28.2575,31.99,30.055
2800,3.815,0,28.2875,31.9125,29.9925
2801,3.8625,0,28.18,31.9025,29.9225
2802,3.9175,0,28.2325,31.8525,30.0225
2803,3.955,0,28.3375,31.7325,29.945
2804,4.015,0,28.39,31.6425,29.8875
2805,4.1,0,28.3475,31.505,29.8625
2806,4.18,0,28.4575,31.36,29.88
2807,4.2275,0,28.4975,31.2425,29.87
2808,4.3075,0,28.415,31.25,29.77
2809,4.375,0,28.5475,31.12,29.6675
2810,4.4775,0,28.615,31.025,29.615
2811,4.6075,0,28.6975,30.89,29.65
2812,4.695,0,28.865,30.7075,29.64
2813,4.7775,0,28.79,30.6875,29.4675
2814,4.8525,0,28.8525,30.5825,29.3475
2815,4.945,0,28.845,30.5875,29.36
2816,5.01,0,28.805,30.6475,29.365
2817,5.1125,0,28.635,30.5225,29.5225
2818,5.2675,0,28.655,30.475,29.5625
2819,5.3525,0,28.5875,30.2525,29.6175
2820,5.425,0,28.71,30.1275,29.72
2821,5.5275,0,28.67,30.0375,29.705
2822,5.6125,0,28.6275,29.885,29.7625
2823,5.645,0,28.65,29.8175,29.825
2824,5.6975,0,28.695,29.7175,29.8425
2825,5.7725,0,28.735,29.9175,29.8725
2826,5.81,0,28.5925,30.01,29.745
2827,5.855,0,28.5325,29.9225,29.78
2828,5.88,0,28.4875,29.9575,29.77
2829,5.97,0,28.3775,30.0825,29.7
2830,6.01,0,28.3475,29.92,29.725
2831,6.0225,0,28.25,29.8925,29.7225
2832,6.1125,0,28.2225,29.87,29.635
2833,6.1825,0,28.2075,29.88,29.76
2834,6.2425,0,28.1375,29.8075,29.9175
2835,6.31,0,27.9825,29.82,29.95
2836,6.385,0,28.08,29.5625,29.915
2837,6.43,0,28.01,29.5525,30
2838,6.4775,0,27.98,29.4775,30.055
2839,6.555,0,27.9375,29.3075,30.0675
2840,6.5675,0,27.94,29.315,30.035
2841,6.555,0,27.9325,29.415,30
2842,6.6125,0,27.9425,29.42,30.0825
2843,6.655,0,27.905,29.42,30.1525
2844,6.6725,0,27.8525,29.435,30.2
2845,6.705,0,27.7,29.3475,30.195
2846,6.7425,0,27.805,29.3875,30.115
2847,6.8075,0,27.83,29.315,30.1025
2848,6.8,0,27.77,29.2075,30.0725
2849,6.785,0,27.595,29.21,30.21
2850,6.8075,0,27.6375,29.2475,30.24
2851,6.8825,0,27.66,29.1925,30.135
2852,6.9075,0,27.6425,29.295,30.2025
2853,6.8875,0,27.61,29.145,30.3875
2854,6.9325,0,27.625,29.11,30.3775
2855,6.925,0,27.5825,29.0075,30.36
2856,6.9675,0,27.65,28.9975,30.43
2857,6.9525,0,27.6275,29.11,30.5225
2858,6.9575,0,27.4725,29.0175,30.5675
2859,6.9225,0,27.33,28.9325,30.605
2860,6.8475,0,27.3125,28.8975,30.72
2861,6.89,0,27.235,28.81,30.6425
2862,6.855,0,27.14,28.82,30.945
2863,6.85,0,27.2775,28.8275,31
2864,6.79,0,27.24,28.755,30.91
2865,6.775,0,27.165,28.8225,31.09
2866,6.72,0,27.1975,28.8075,31.09
2867,6.6425,0,27.1125,28.8775,31.205
2868,6.6125,0,26.945,28.79,31.2775
2869,6.5875,0,27.0525,28.735,31.4425
2870,6.5325,0,27.145,28.82,31.56
2871,6.4525,0,27.2125,28.81,31.615
2872,6.365,0,27.1625,28.8825,31.6525
2873,6.32,0,27.0125,28.9825,31.7675
2874,6.2425,0,27.0425,29.1775,31.5575
2875,6.2175,0,27.1075,29.1675,31.59
2876,6.11,0,27.0975,29.1825,31.63
2877,6.1,0,27.07,29.25,31.5875
2878,6.0175,0,27.0525,29.285,31.62
2879,6,0,26.925,29.16,31.86
2880,5.9075,0,26.9225,29.0525,31.9675
2881,5.7475,0,26.9775,29.095,32.005
2882,5.635,0,26.9475,29.1,32.125
2883,5.575,0,26.95,29.3,32.16
2884,5.4925,0,26.97,29.3625,32.23
2885,5.4,0,26.89,29.375,32.3875
2886,5.265,0,26.9325,29.3025,32.45
2887,5.2025,0,26.885,29.4675,32.515
2888,5.135,0,26.8475,29.49,32.4275
2889,5.0575,0,26.8925,29.62,32.4775
2890,4.9975,0,26.72,29.7275,32.5025
2891,4.89,0,26.7475,29.6825,32.5225
2892,4.845,0,26.6525,29.7825,32.5525
2893,4.6975,0,26.6025,29.88,32.5575
2894,4.6075,0,26.595,30.07,32.5825
2895,4.54,0,26.5825,29.9675,32.61
2896,4.5125,0,26.6375,30.1525,32.6225
2897,4.4,0,26.67,30.165,32.48
2898,4.3825,0,26.595,30.31,32.495
2899,4.33,0,26.365,30.4375,32.6775
2900,4.26,0,26.48,30.4425,32.6475
2901,4.2075,0,26.5025,30.5675,32.6775
2902,4.1475,0,26.5375,30.6775,32.5375
2903,4.1525,0,26.515,30.92,32.48
2904,4.12,0,26.535,30.92,32.3925
2905,4.09,0,26.505,30.815,32.505
2906,4.045,0,26.4725,31.0625,32.345
2907,4.025,0,26.3525,31.2425,32.3525
2908,3.9375,0,26.4725,31.1875,32.285
2909,3.825,0,26.4725,31.31,32.295
2910,3.7675,0,26.5325,31.4775,32.1375
2911,3.7075,0,26.55,31.5675,31.9275
2912,3.5975,0,26.6425,31.6025,31.7925
2913,3.5775,0,26.6575,31.765,31.665
2914,3.625,0,26.725,31.775,31.7225
2915,3.57,0,26.7475,31.7675,31.73
2916,3.535,0,26.7325,31.85,31.61
2917,3.525,0,27.015,31.7325,31.71
2918,3.46,0,27.085,31.6575,31.64
2919,3.425,0,27.245,31.5125,31.51
2920,3.4125,0,27.385,31.4575,31.38
2921,3.3625,0,27.56,31.47,31.3925
2922,3.33,0,27.73,31.5075,31.33
2923,3.2625,0,27.795,31.585,31.145
2924,3.2575,0,27.925,31.52,31.1175
2925,3.23,0,27.845,31.61,31.17
2926,3.2125,0,27.82,31.5875,30.9675
2927,3.2075,0,27.8125,31.62,31.095
2928,3.1825,0,27.9375,31.6175,31.08
2929,3.1875,0,27.9625,31.635,31.115
2930,3.1475,0,28.0175,31.48,31.015
2931,3.1375,0,28.0925,31.4575,31.2
2932,3.1,0,28.0775,31.29,31.2125
2933,3.0525,0,28.185,31.45,31.155
2934,3.0725,0,28.0825,31.47,31.105
2935,3.055,0,28.0675,31.575,31.255
2936,3.0275,0,28.1275,31.57,31.1575
2937,3.1075,0,28.0625,31.4675,31.0625
2938,3.1125,0,28.0425,31.4125,30.9225
2939,3.1675,0,28.0775,31.3,31.0325
2940,3.16,0,28.0625,31.475,31.0575
2941,3.1475,0,28.1425,31.375,30.9975
2942,3.155,0,28.235,31.4175,30.935
2943,3.145,0,28.21,31.4275,30.895
2944,3.1525,0,28.255,31.4,30.9875
2945,3.22,0,28.1825,31.4975,30.9725
2946,3.2875,0,28.2125,31.3725,30.8925
2947,3.26,0,28.005,31.5575,30.975
2948,3.3225,0,27.825,31.51,30.89
2949,3.3475,0,27.9425,31.4075,30.7975
2950,3.3375,0,27.975,31.4625,30.8025
2951,3.345,0,27.94,31.57,30.805
2952,3.3675,0,27.9425,31.5725,30.87
2953,3.46,0,27.9775,31.6,30.8375
2954,3.5025,0,27.8775,31.6525,30.69
2955,3.565,0,27.78,31.595,30.55
2956,3.6325,0,27.895,31.73,30.505
2957,3.67,0,27.82,31.8875,30.2875
2958,3.6975,0,27.7225,31.95,30.3475
2959,3.7625,0,27.665,32.0275,30.1525
2960,3.81,0,27.645,32.055,30.13
2961,3.8725,0,27.5975,32.05,30.0775
2962,3.92,0,27.63,32.2975,30.0025
2963,3.9875,0,27.635,32.3225,29.795
2964,4.0275,0,27.675,32.14,29.74
2965,4.0225,0,27.5825,32.2625,29.8025
2966,4.07,0,27.4325,32.3075,29.9675
2967,4.11,0,27.46,32.2125,29.87
2968,4.1375,0,27.485,32.165,29.9075
2969,4.1225,0,27.525,32.1675,29.83
2970,4.135,0,27.5,31.9925,29.915
2971,4.09,0,27.485,32.0775,29.945
2972,4.0975,0,27.4375,32.0775,30.215
2973,4.085,0,27.41,31.8975,30.31
2974,4.13,0,27.3075,31.945,30.265
2975,4.14,0,27.4275,31.8525,30.2875
2976,4.1375,0,27.43,31.8875,30.4725
2977,4.095,0,27.345,31.9325,30.4925
2978,4.175,0,27.2575,31.7975,30.5275
2979,4.22,0,27.3525,31.575,30.655
2980,4.2075,0,27.3475,31.5725,30.6025
2981,4.235,0,27.3925,31.54,30.6925
2982,4.24,0,27.3875,31.48,30.645
2983,4.245,0,27.38,31.325,30.715
2984,4.2525,0,27.5075,31.2525,30.735
2985,4.245,0,27.35,31.2625,30.775
2986,4.3,0,27.3275,31.3575,30.8375
2987,4.295,0,27.2675,31.21,30.815
2988,4.3075,0,27.325,31.1725,30.98
2989,4.325,0,27.4175,31.1625,30.975
2990,4.3375,0,27.3825,31.0025,31.0625
2991,4.39,0,27.23,31.0075,31.1525
2992,4.39,0,27.2075,30.945,31.38
2993,4.4125,0,27.16,30.915,31.39
2994,4.3525,0,27.1,30.9175,31.45
2995,4.3775,0,27.155,30.9025,31.5725
2996,4.375,0,27.035,30.8875,31.57
2997,4.3825,0,26.955,30.76,31.6475
2998,4.3675,0,26.8825,30.695,31.76
2999,4.3475,0,26.9,30.6925,31.83
3000,4.3825,0,26.795,30.6725,31.875
3001,4.415,0,26.7625,30.605,31.9775
3002,4.4025,0,26.64,30.825,31.95
3003,4.46,0,26.685,30.745,31.9025
3004,4.4875,0,26.6525,30.7325,31.83
3005,4.5125,0,26.615,30.7025,31.725
3006,4.575,0,26.5225,30.7475,31.7525
3007,4.59,0,26.385,30.7525,31.805
3008,4.6875,0,26.245,30.8025,31.7825
3009,4.7,0,26.195,30.8875,31.8075
3010,4.7225,0,26.245,30.9025,31.665
3011,4.7625,0,26.1975,30.87,31.57
3012,4.805,0,26.26,30.99,31.64
3013,4.8775,0,26.0825,30.995,31.695
3014,4.92,0,25.9625,31.07,31.655
3015,4.9275,0,25.9725,31.09,31.665
3016,4.95,0,25.8325,31.07,31.72
3017,4.945,0,25.86,31.17,31.8425
3018,4.9625,0,25.8375,31.2225,31.7875
3019,4.9325,0,25.8225,31.14,31.6125
3020,4.9775,0,25.8075,31.345,31.5775
3021,4.9925,0,25.67,31.2525,31.5525
3022,4.9525,0,25.6,31.365,31.605
3023,4.98,0,25.4975,31.485,31.73
3024,4.9225,0,25.435,31.65,31.56
3025,4.9,0,25.41,31.715,31.555
3026,4.8775,0,25.3775,31.7275,31.6175
3027,4.8125,0,25.3825,31.9575,31.665
3028,4.825,0,25.3675,31.8925,31.4625
3029,4.745,0,25.4325,31.9975,31.3625
3030,4.76,0,25.3475,32.075,31.275
3031,4.6925,0,25.3525,32.1675,31.2575
3032,4.69,0,25.415,32.1,31.2375
3033,4.675,0,25.45,32.155,31.2125
3034,4.6475,0,25.4325,32.16,31.1975
3035,4.6175,0,25.505,32.2425,31.2375
3036,4.585,0,25.6,32.0075,31.145
3037,4.535,0,25.8525,32.0275,31.2575
3038,4.535,0,25.9825,31.9225,31.255
3039,4.5125,0,26.0475,31.9625,31.21
3040,4.44,0,26.2075,32.035,31.0525
3041,4.43,0,26.2725,31.7625,31.2825
3042,4.4025,0,26.4075,31.6775,31.265
3043,4.3725,0,26.4325,31.5225,31.185
3044,4.3025,0,26.5225,31.505,31.2925
3045,4.305,0,26.4975,31.5075,31.2625
3046,4.295,0,26.5875,31.4825,31.135
3047,4.2825,0,26.7275,31.4625,31.1425
3048,4.3225,0,26.9275,31.425,31.1325
3049,4.325,0,27.0025,31.46,31.08
3050,4.31,0,27.0375,31.4725,30.8325
3051,4.3425,0,27.3575,31.3575,30.8175
3052,4.2975,0,27.31,31.2725,30.7675
3053,4.2625,0,27.495,31.155,30.8275
3054,4.2025,0,27.655,31.09,30.935
3055,4.1875,0,27.7175,31.1225,30.995
3056,4.1275,0,27.695,30.9275,31.01
3057,4.08,0,27.8425,30.745,31.1375
3058,4.0475,0,27.84,30.56,31.245
3059,4.07,0,27.9825,30.435,31.27
3060,4.065,0,28.01,30.4625,31.0275
3061,4.0475,0,28.035,30.5325,31.02
3062,4.03,0,27.9925,30.435,31.075
3063,3.99,0,28.09,30.4675,31.1
3064,3.955,0,28.0325,30.55,31.035
3065,3.91,0,27.9625,30.7275,31.0825
3066,3.885,0,27.915,30.71,31.1725
3067,3.8625,0,27.925,30.6225,31.1325
3068,3.825,0,28.12,30.61,31.025
3069,3.7675,0,28.28,30.5,31.0625
3070,3.785,0,28.185,30.4725,31.0425
3071,3.6975,0,28.375,30.425,31.0925
3072,3.695,0,28.3375,30.465,31.135
3073,3.6525,0,28.34,30.3775,31.235
3074,3.6575,0,28.395,30.445,31.1325
3075,3.5925,0,28.49,30.43,31.07
3076,3.555,0,28.5825,30.2825,30.815
3077,3.5125,0,28.665,30.39,30.89
3078,3.5375,0,28.67,30.42,31.035
3079,3.5575,0,28.7525,30.2825,31.045
3080,3.565,0,28.74,30.225,31.085
3081,3.5275,0,28.6975,30.165,31.1125
3082,3.49,0,28.8325,29.96,31.1625
3083,3.47,0,28.775,30.1275,31.1975
3084,3.4775,0,28.8325,30.175,31.2625
3085,3.42,0,28.845,30.02,31.2375
3086,3.375,0,28.785,30.1825,31.2125
3087,3.41,0,28.775,30.265,31.125
3088,3.3675,0,28.7425,30.205,31.2625
3089,3.3725,0,28.93,30.1875,31.2625
3090,3.355,0,28.9875,30.1625,31.085
3091,3.325,0,29.0575,30.22,31.15
3092,3.3375,0,29.05,30.265,31.1125
3093,3.305,0,29.12,30.2975,31.085
3094,3.32,0,29.1525,30.2275,31.05
3095,3.3075,0,29.2975,30.055,30.9975
3096,3.285,0,29.265,29.9775,31.0175
3097,3.2925,0,29.195,29.9275,30.93
3098,3.2925,0,29.275,30.13,30.91
3099,3.2675,0,29.215,30.24,31.0025
3100,3.27,0,29.2625,30.28,30.935
3101,3.2525,0,29.255,30.255,31.0025
3102,3.2075,0,29.2,30.14,30.8825
3103,3.165,0,29.315,30.24,31.0425
3104,3.1325,0,29.3175,30.4125,31.0375
3105,3.1925,0,29.16,30.3925,30.9975
3106,3.1525,0,29.16,30.5775,30.8225
3107,3.185,0,29.1775,30.4375,30.835
3108,3.1425,0,29.1825,30.53,30.9725
3109,3.155,0,29.1875,30.5525,30.845
3110,3.2325,0,29.0925,30.5575,30.765
3111,3.24,0,28.9925,30.59,30.745
3112,3.2625,0,28.9575,30.555,30.805
3113,3.2775,0,29.0275,30.6525,30.8725
3114,3.25,0,29.0725,30.58,30.8825
3115,3.245,0,29.0325,30.7475,30.865
3116,3.2675,0,29.0425,30.605,30.74
3117,3.2975,0,29.2125,30.665,30.675
3118,3.2925,0,29.2225,30.5925,30.655
3119,3.355,0,29.2125,30.49,30.7375
3120,3.3875,0,29.12,30.4875,30.795
3121,3.3325,0,29.1425,30.3625,30.955
3122,3.3625,0,29.0975,30.245,31.055
3123,3.3175,0,29.015,30.2675,31.1075
3124,3.3575,0,28.9775,30.175,31.145
3125,3.4075,0,28.9625,30.1675,31.18
3126,3.43,0,28.885,30.1775,31.37
3127,3.4425,0,28.8825,30.1175,31.255
3128,3.4575,0,28.855,30.155,31.3975
3129,3.4825,0,28.82,30.0075,31.4225
3130,3.48,0,28.7175,29.9875,31.5825
3131,3.5325,0,28.6875,30.1075,31.5875
3132,3.4975,0,28.69,30.2,31.6
3133,3.5175,0,28.5275,30.17,31.575
3134,3.545,0,28.4425,30.355,31.5375
3135,3.535,0,28.3525,30.395,31.5825
3136,3.5425,0,28.13,30.465,31.665
3137,3.5675,0,28.1325,30.4975,31.6925
3138,3.545,0,28.06,30.48,31.63
3139,3.5725,0,28.0575,30.6675,31.4125
3140,3.565,0,27.995,30.7525,31.45
3141,3.5175,0,27.9225,30.79,31.38
3142,3.495,0,27.9675,30.9975,31.2325
3143,3.4825,0,27.9275,31.1,31.435
3144,3.415,0,28.0575,31.1325,31.325
3145,3.45,0,28.0075,31.2725,31.1525
3146,3.4275,0,27.9975,31.3875,31.1725
3147,3.44,0,28.0525,31.4475,31.1
3148,3.3925,0,27.9075,31.705,31.1025
3149,3.43,0,27.705,31.8625,31.0375
3150,3.415,0,27.66,31.915,31.0975
3151,3.4,0,27.7325,32.045,31.0725
3152,3.3375,0,27.6975,32.165,30.935
3153,3.275,0,27.645,32.1975,30.9175
3154,3.25,0,27.7175,32.135,30.9325
3155,3.26,0,27.66,32.13,30.865
3156,3.2625,0,27.555,32.285,30.7825
3157,3.25,0,27.485,32.53,30.75
3158,3.2525,0,27.3625,32.565,30.8275
3159,3.1725,0,27.2125,32.7975,30.885
3160,3.175,0,27.1425,32.8425,30.8875
