mcs,s1,s2,s3
834,30.2055,30.3903,29.5469
835,30.235,30.3433,29.5273
836,30.2767,30.3211,29.5311
837,30.3077,30.2905,29.5677
838,30.3259,30.2456,29.5695
839,30.3706,30.2058,29.57
840,30.4017,30.1927,29.5642
841,30.4247,30.1556,29.5309
842,30.4591,30.1019,29.5372
843,30.4678,30.113,29.5287
844,30.507,30.0966,29.5452
845,30.5189,30.0652,29.5625
846,30.5228,30.0175,29.5633
847,30.5098,29.977,29.5802
848,30.5052,29.9619,29.595
849,30.5056,29.9206,29.6013
850,30.5278,29.9213,29.5728
851,30.5541,29.8913,29.5603
852,30.5736,29.878,29.5913
853,30.5978,29.8703,29.608
854,30.6444,29.8633,29.5859
855,30.6405,29.8319,29.5892
856,30.673,29.8228,29.5737
857,30.6844,29.8245,29.5737
858,30.6903,29.7867,29.5963
859,30.7606,29.7538,29.5436
860,30.7727,29.7664,29.5261
861,30.7563,29.7589,29.51
862,30.7625,29.7491,29.5298
863,30.7536,29.7697,29.5114
864,30.7641,29.7744,29.5097
865,30.778,29.7862,29.5098
866,30.7405,29.8086,29.4973
867,30.7497,29.7891,29.4883
868,30.7941,29.8116,29.4898
869,30.8095,29.7795,29.4911
870,30.8366,29.7613,29.4652
871,30.8156,29.7613,29.4456
872,30.8002,29.7633,29.4491
873,30.8245,29.7789,29.4448
874,30.842,29.7372,29.4592
875,30.8356,29.7566,29.4556
876,30.8383,29.7845,29.4272
877,30.8412,29.7948,29.408
878,30.8267,29.8173,29.3808
879,30.8003,29.8128,29.3795
880,30.8122,29.8409,29.3589
881,30.807,29.8564,29.3808
882,30.8319,29.8673,29.3581
883,30.8277,29.8836,29.3448
884,30.8163,29.9189,29.3397
885,30.8053,29.9295,29.3312
886,30.7895,29.9431,29.3486
887,30.7816,29.9531,29.3333
888,30.7581,29.9694,29.3377
889,30.7441,29.9688,29.3281
890,30.7173,29.9775,29.3513
891,30.6677,29.9837,29.3458
892,30.6403,29.9847,29.3675
893,30.6344,30.0055,29.3966
894,30.6303,29.9933,29.3938
895,30.602,30.0002,29.4131
896,30.5939,30.0002,29.4228
897,30.598,29.9716,29.4303
898,30.5886,29.9655,29.4586
899,30.5937,29.9648,29.4578
900,30.5527,29.9622,29.5127
901,30.5342,29.9658,29.5192
902,30.5339,29.9495,29.5117
903,30.5331,29.9442,29.5186
904,30.5292,29.9384,29.5184
905,30.5181,29.9566,29.5422
906,30.5305,29.9262,29.5413
907,30.5434,29.8941,29.5531
908,30.5403,29.9048,29.5891
909,30.5266,29.8953,29.6056
910,30.5208,29.8955,29.6173
911,30.4914,29.9205,29.632
912,30.4563,29.8903,29.6823
913,30.4334,29.8616,29.7497
914,30.4339,29.9008,29.7598
915,30.3975,29.8852,29.795
916,30.3725,29.8927,29.798
917,30.3544,29.9014,29.8403
918,30.3809,29.9053,29.8681
919,30.3283,29.9181,29.8767
920,30.2981,29.9186,29.8836
921,30.2639,29.9469,29.8958
922,30.253,29.9339,29.9398
923,30.2258,29.9345,29.9616
924,30.1616,29.9158,30.0109
925,30.1398,29.9336,30.0542
926,30.155,29.9216,30.07
927,30.1677,29.923,30.0794
928,30.1314,29.9005,30.0883
929,30.1197,29.9231,30.0944
930,30.0906,29.9147,30.1209
931,30.0672,29.917,30.1241
932,30.0247,29.8997,30.1558
933,29.9847,29.9078,30.162
934,29.9859,29.9317,30.1834
935,29.9456,29.9467,30.2175
936,29.9366,29.9284,30.2386
937,29.9403,29.9152,30.2433
938,29.922,29.915,30.2587
939,29.9205,29.8947,30.2433
940,29.9128,29.8581,30.2798
941,29.9095,29.8297,30.3364
942,29.9294,29.8283,30.3389
943,29.9055,29.8334,30.3277
944,29.9359,29.832,30.3344
945,29.9791,29.8413,30.337
946,29.9384,29.7864,30.3488
947,29.9375,29.7877,30.3391
948,29.947,29.8013,30.3522
949,29.9491,29.7773,30.3484
950,29.9702,29.7769,30.3573
951,29.98,29.7725,30.3772
952,29.9627,29.7667,30.3661
953,29.9547,29.7766,30.3867
954,29.9723,29.7536,30.3491
955,29.9633,29.7503,30.3689
956,29.9625,29.7523,30.3712
957,29.9584,29.7689,30.3687
958,29.9514,29.8011,30.3809
959,29.9527,29.8503,30.3717
960,29.9227,29.8608,30.3417
961,29.9055,29.8255,30.3661
962,29.9223,29.8358,30.365
963,29.9269,29.8023,30.3397
964,29.8919,29.8242,30.3497
965,29.913,29.8388,30.3309
966,29.8964,29.8584,30.3028
967,29.8814,29.8797,30.2983
968,29.8728,29.9016,30.2811
969,29.8611,29.8911,30.2692
970,29.8706,29.9223,30.2902
971,29.8797,29.9177,30.2762
972,29.8562,29.9442,30.2908
973,29.858,29.9542,30.3078
974,29.8819,29.9794,30.3014
975,29.8834,29.9873,30.2912
976,29.8397,30.0064,30.2897
977,29.8212,30.0145,30.298
978,29.8337,30.0416,30.3064
979,29.8342,30.0427,30.2837
980,29.8077,30.0294,30.2613
981,29.7853,30.0602,30.2497
982,29.8083,30.0811,30.2197
983,29.8195,30.0873,30.2208
984,29.8102,30.0942,30.2339
985,29.7672,30.0919,30.2297
986,29.7348,30.0827,30.218
987,29.7211,30.132,30.2092
988,29.7355,30.1247,30.223
989,29.7325,30.1066,30.2364
990,29.7589,30.1491,30.2662
991,29.7264,30.1444,30.2409
992,29.7223,30.1191,30.2294
993,29.7513,30.1156,30.2305
994,29.7425,30.1242,30.2223
995,29.7708,30.1375,30.2073
996,29.7461,30.1531,30.2183
997,29.7419,30.1741,30.2186
998,29.7683,30.1895,30.215
999,29.7605,30.2167,30.1877
1000,29.7536,30.255,30.1683
1001,29.7889,30.2508,30.1405
1002,29.8273,30.2864,30.1305
1003,29.8148,30.3002,30.0967
1004,29.7761,30.3359,30.0686
1005,29.7697,30.36,30.0297
1006,29.7814,30.4091,30.0172
1007,29.7761,30.4073,30.0108
1008,29.7717,30.4327,30.0077
1009,29.7342,30.4544,29.9897
1010,29.6953,30.4736,29.9545
1011,29.715,30.4719,29.9325
1012,29.7297,30.4713,29.9173
1013,29.7534,30.5094,29.8667
1014,29.722,30.5548,29.8489
1015,29.7206,30.6159,29.8266
1016,29.7037,30.6519,29.8209
1017,29.6864,30.6737,29.8084
1018,29.6883,30.6795,29.7597
1019,29.6461,30.7069,29.7414
1020,29.6872,30.7131,29.7091
1021,29.7064,30.7555,29.6862
1022,29.7355,30.7666,29.6531
1023,29.7237,30.7997,29.6156
1024,29.673,30.8495,29.6088
1025,29.6623,30.9067,29.6014
1026,29.6472,30.903,29.6062
1027,29.6145,30.9284,29.5745
1028,29.6116,30.9231,29.5731
1029,29.6008,30.9511,29.5597
1030,29.5825,31.0111,29.5527
1031,29.5708,31.0337,29.5444
1032,29.5519,31.0798,29.5178
1033,29.5483,31.0705,29.5038
1034,29.5314,31.1036,29.4442
1035,29.5405,31.1091,29.438
1036,29.5477,31.1155,29.4133
1037,29.5439,31.1522,29.3666
1038,29.5539,31.1823,29.3352
1039,29.5639,31.1819,29.3041
1040,29.5681,31.2006,29.2753
1041,29.5842,31.2297,29.2331
1042,29.6033,31.263,29.2475
1043,29.5872,31.2764,29.2189
1044,29.5695,31.293,29.1591
1045,29.5719,31.3197,29.128
1046,29.6111,31.3273,29.097
1047,29.6095,31.3483,29.0798
1048,29.6008,31.4014,29.0633
1049,29.603,31.4136,29.0461
1050,29.6444,31.4511,29.002
1051,29.6173,31.4889,28.9731
1052,29.6544,31.5123,28.9469
1053,29.6367,31.5516,28.8998
1054,29.665,31.5164,28.8709
1055,29.6664,31.5113,28.8502
1056,29.6814,31.5175,28.8325
1057,29.6909,31.5292,28.8184
1058,29.6922,31.5511,28.7581
1059,29.6972,31.5428,28.7211
1060,29.7198,31.5652,28.6958
1061,29.7209,31.5522,28.7017
1062,29.7675,31.5544,28.6897
1063,29.7628,31.5427,28.6889
1064,29.7881,31.5505,28.6728
1065,29.8302,31.572,28.6548
1066,29.8312,31.5741,28.6498
1067,29.8464,31.5781,28.6231
1068,29.8477,31.555,28.603
1069,29.8577,31.5344,28.617
1070,29.897,31.5183,28.6175
1071,29.9133,31.5263,28.5989
1072,29.9264,31.4986,28.6
1073,29.9889,31.4767,28.5959
1074,29.9811,31.4331,28.5703
1075,30.0173,31.3852,28.592
1076,30.067,31.3947,28.5714
1077,30.0697,31.3853,28.5612
1078,30.1033,31.3541,28.5552
1079,30.1116,31.3397,28.5562
1080,30.1486,31.2897,28.5625
1081,30.1825,31.2409,28.5847
1082,30.2367,31.2153,28.5981
1083,30.2742,31.1737,28.5833
1084,30.3256,31.138,28.5681
1085,30.3705,31.0964,28.5769
1086,30.39,31.0308,28.6178
1087,30.4294,30.9959,28.6162
1088,30.4703,30.935,28.632
1089,30.5045,30.8845,28.6664
1090,30.5336,30.8566,28.6888
1091,30.6048,30.7677,28.707
1092,30.645,30.7022,28.7359
1093,30.6687,30.6536,28.7491
1094,30.7102,30.5777,28.7542
1095,30.7381,30.5317,28.7866
1096,30.7909,30.5141,28.7909
1097,30.8273,30.4295,28.8303
1098,30.8197,30.3898,28.8472
1099,30.8358,30.3486,28.8545
1100,30.8877,30.2908,28.8569
1101,30.9089,30.2516,28.8734
1102,30.9586,30.1612,28.8706
1103,31.0277,30.0866,28.927
1104,31.0467,30.0431,28.9673
1105,31.0697,29.9748,28.9752
1106,31.0558,29.9266,29.0027
1107,31.0558,29.9053,29.0586
1108,31.0848,29.8823,29.0986
1109,31.1052,29.8586,29.0723
1110,31.1095,29.795,29.0631
1111,31.1381,29.7498,29.0712
1112,31.1794,29.6797,29.1047
1113,31.2008,29.6509,29.1248
1114,31.2156,29.5883,29.1484
1115,31.2723,29.5228,29.1897
1116,31.2739,29.4723,29.2231
1117,31.272,29.4023,29.2792
1118,31.3098,29.3198,29.3066
1119,31.3247,29.3086,29.3209
1120,31.3153,29.2752,29.3677
1121,31.3142,29.2561,29.4147
1122,31.3003,29.2145,29.4773
1123,31.2919,29.1336,29.5181
1124,31.2761,29.1042,29.5672
1125,31.2686,29.0675,29.6003
1126,31.262,29.0198,29.6497
1127,31.275,28.9836,29.7039
1128,31.283,28.9655,29.7402
1129,31.2789,28.9173,29.7836
1130,31.247,28.8913,29.8266
1131,31.2341,28.8938,29.8898
1132,31.2139,28.8656,29.9322
1133,31.2164,28.83,29.9722
1134,31.2158,28.7931,29.9972
1135,31.1898,28.7681,30.063
1136,31.1764,28.7817,30.1183
1137,31.1544,28.7483,30.1527
1138,31.1458,28.7572,30.2036
1139,31.0891,28.7334,30.2839
1140,31.0673,28.6867,30.3397
1141,31.0478,28.6547,30.4019
1142,31.0241,28.6208,30.4519
1143,30.9956,28.5966,30.4733
1144,30.9686,28.5689,30.5134
1145,30.9663,28.5612,30.5902
1146,30.9456,28.5355,30.6425
1147,30.922,28.5147,30.6617
1148,30.8747,28.5017,30.7006
1149,30.8195,28.4817,30.7644
1150,30.7775,28.4908,30.8161
1151,30.7306,28.4914,30.8611
1152,30.6989,28.4578,30.9166
1153,30.6588,28.4405,30.9744
1154,30.6198,28.4322,31.0155
1155,30.6034,28.4011,31.0442
1156,30.5433,28.3805,31.087
1157,30.5011,28.3484,31.1534
1158,30.4673,28.3239,31.2013
1159,30.4631,28.3075,31.2489
1160,30.4164,28.282,31.2922
1161,30.3938,28.2705,31.3572
1162,30.3341,28.3081,31.4075
1163,30.2903,28.3214,31.4555
1164,30.2064,28.3323,31.5106
1165,30.1716,28.3434,31.5491
1166,30.1241,28.3325,31.6069
1167,30.0589,28.3383,31.633
1168,30.0261,28.3378,31.6936
1169,29.9742,28.3653,31.7316
1170,29.9372,28.3556,31.7675
1171,29.9197,28.3514,31.7983
1172,29.8577,28.3781,31.8467
1173,29.8342,28.3931,31.8688
1174,29.7875,28.4327,31.8775
1175,29.71,28.4408,31.8945
1176,29.6775,28.4575,31.9481
1177,29.6572,28.4639,31.985
1178,29.6031,28.4516,32.0325
1179,29.5575,28.4339,32.0686
1180,29.5273,28.4464,32.0709
1181,29.4959,28.4298,32.0758
1182,29.4681,28.4681,32.1067
1183,29.4309,28.493,32.1305
1184,29.4206,28.4997,32.1683
1185,29.3847,28.54,32.187
1186,29.3675,28.5148,32.212
1187,29.3616,28.5131,32.245
1188,29.3103,28.5219,32.2236
1189,29.2747,28.5461,32.2166
1190,29.238,28.5853,32.1897
1191,29.2614,28.5902,32.2134
1192,29.2772,28.6169,32.1955
1193,29.2344,28.6341,32.1845
1194,29.1686,28.6686,32.1591
1195,29.1241,28.7053,32.1606
1196,29.1066,28.7383,32.1608
1197,29.1005,28.7981,32.1177
1198,29.075,28.8448,32.075
1199,29.0348,28.887,32.0708
1200,29.0102,28.915,32.0353
1201,28.9758,28.9473,32.0237
1202,28.9648,28.9933,32.0164
1203,28.9431,29.0752,32.0255
1204,28.8947,29.1253,32.0091
1205,28.8727,29.165,31.9423
1206,28.8311,29.2469,31.9073
1207,28.8172,29.2898,31.9042
1208,28.785,29.3648,31.8645
1209,28.8384,29.4231,31.8017
1210,28.8281,29.4694,31.737
1211,28.7975,29.525,31.6902
1212,28.7691,29.5973,31.6505
1213,28.7459,29.6184,31.6084
1214,28.7286,29.6544,31.5669
1215,28.7037,29.7464,31.5364
1216,28.688,29.7989,31.4838
1217,28.6755,29.8633,31.4242
1218,28.6753,29.9337,31.3359
1219,28.6509,30.0105,31.3009
1220,28.6244,30.0648,31.2497
1221,28.5797,30.1212,31.1792
1222,28.5995,30.1981,31.1114
1223,28.5975,30.2444,31.043
1224,28.5752,30.307,30.9877
1225,28.5836,30.34,30.9312
1226,28.5328,30.4405,30.8806
1227,28.5145,30.5017,30.84
1228,28.4975,30.5794,30.7988
1229,28.4959,30.6472,30.7437
1230,28.4655,30.7091,30.7022
1231,28.4634,30.7773,30.6769
1232,28.4623,30.8173,30.6253
1233,28.4895,30.8616,30.6003
1234,28.5073,30.8777,30.5866
1235,28.4888,30.9264,30.5745
1236,28.4511,30.9392,30.5642
1237,28.4273,30.9764,30.5292
1238,28.4378,31.0253,30.5009
1239,28.4159,31.0712,30.4805
1240,28.4134,31.1303,30.4366
1241,28.43,31.173,30.3947
1242,28.4191,31.2064,30.3723
1243,28.4155,31.2367,30.3167
1244,28.3906,31.2714,30.2989
1245,28.4477,31.2723,30.2558
1246,28.4233,31.2767,30.2422
1247,28.4456,31.3063,30.2089
1248,28.4394,31.3516,30.1905
1249,28.4328,31.372,30.1798
1250,28.448,31.3809,30.1689
1251,28.4431,31.4128,30.1442
1252,28.4505,31.4113,30.1139
1253,28.46,31.3952,30.1223
1254,28.4575,31.3995,30.113
1255,28.4706,31.3992,30.1091
1256,28.5167,31.3855,30.0716
1257,28.545,31.4067,30.0695
1258,28.5494,31.4334,30.0581
1259,28.5697,31.4227,30.0133
1260,28.58,31.4517,29.9986
1261,28.5948,31.4528,29.9812
1262,28.6394,31.4398,29.9372
1263,28.6711,31.4166,29.9103
1264,28.7073,31.4039,29.8875
1265,28.7392,31.3709,29.9062
1266,28.767,31.3508,29.8944
1267,28.7705,31.3452,29.8764
1268,28.8163,31.3272,29.8711
1269,28.8548,31.2613,29.8498
1270,28.895,31.257,29.843
1271,28.9322,31.2542,29.8341
1272,28.9528,31.2436,29.8011
1273,28.9637,31.2102,29.7983
1274,29.0113,31.1972,29.8023
1275,29.0269,31.1773,29.8013
1276,29.0564,31.1348,29.7703
1277,29.0883,31.075,29.7459
1278,29.127,31.0531,29.7319
1279,29.1627,31.0172,29.7436
1280,29.2042,30.997,29.7361
1281,29.2255,30.9747,29.7188
1282,29.3264,30.9039,29.7298
1283,29.3612,30.8634,29.7184
1284,29.4183,30.8331,29.7122
1285,29.4558,30.7708,29.7287
1286,29.5269,30.7192,29.7309
1287,29.5759,30.6577,29.7541
1288,29.6273,30.5956,29.7575
1289,29.6909,30.5441,29.7528
1290,29.712,30.5072,29.7397
1291,29.7917,30.4452,29.7209
1292,29.8522,30.4103,29.7175
1293,29.8778,30.3455,29.7503
1294,29.8853,30.3203,29.7628
1295,29.927,30.2761,29.7789
1296,30.0066,30.2242,29.8073
1297,30.022,30.1544,29.8366
1298,30.0648,30.0755,29.8223
1299,30.1148,30.0144,29.8278
1300,30.1548,29.9647,29.8536
1301,30.1964,29.9116,29.8584
1302,30.2239,29.8938,29.91
1303,30.2789,29.8445,29.9352
1304,30.3175,29.8209,29.9181
1305,30.3472,29.7734,29.9237
1306,30.4017,29.7413,29.9189
1307,30.4294,29.7011,29.9417
1308,30.4611,29.6611,29.9578
1309,30.4627,29.648,29.9858
1310,30.4961,29.617,29.9828
1311,30.5044,29.602,29.967
1312,30.5297,29.5355,29.9652
1313,30.5736,29.5323,29.9517
1314,30.5919,29.5155,29.9823
1315,30.6122,29.4944,30.0053
1316,30.6053,29.4698,30.0466
1317,30.6419,29.4366,30.0277
1318,30.6336,29.372,30.0661
1319,30.6556,29.3497,30.038
1320,30.6795,29.3273,30.043
1321,30.7169,29.2856,30.0339
1322,30.7225,29.2467,30.0597
1323,30.7664,29.1975,30.0878
1324,30.7277,29.1856,30.1
1325,30.6961,29.1803,30.1009
1326,30.7208,29.1417,30.0984
1327,30.7214,29.1555,30.1183
1328,30.7414,29.1544,30.1434
1329,30.7653,29.0938,30.1891
1330,30.7794,29.0386,30.1745
1331,30.7795,29.0338,30.177
1332,30.7516,29.0083,30.2008
1333,30.7505,29.0005,30.2292
1334,30.7628,28.985,30.2733
1335,30.7777,28.987,30.3137
1336,30.7355,28.9656,30.3472
1337,30.7133,28.9319,30.383
1338,30.7055,28.9102,30.4017
1339,30.698,28.9425,30.4027
1340,30.6628,28.9267,30.4364
1341,30.6336,28.9122,30.4784
1342,30.5872,28.9436,30.4978
1343,30.5344,28.9727,30.4972
1344,30.5055,28.9836,30.5194
1345,30.4873,29.0081,30.5355
1346,30.4633,28.9808,30.5544
1347,30.4466,28.9975,30.6169
1348,30.4077,29.0113,30.6677
1349,30.3664,29.0184,30.6739
1350,30.3047,29.0409,30.7045
1351,30.3014,29.0475,30.702
1352,30.2664,29.0533,30.7088
1353,30.2228,29.0848,30.7344
1354,30.2069,29.1055,30.733
1355,30.1877,29.1008,30.7581
1356,30.1767,29.1231,30.7631
1357,30.1511,29.133,30.7714
1358,30.1523,29.1508,30.768
1359,30.1511,29.1383,30.7925
1360,30.1334,29.1605,30.7891
1361,30.108,29.1905,30.7966
1362,30.1002,29.2059,30.7875
1363,30.0598,29.2188,30.8008
1364,30.0589,29.2188,30.782
1365,30.0278,29.2289,30.8005
1366,30.0147,29.2408,30.8025
1367,30.0042,29.2438,30.8247
1368,29.9577,29.2725,30.8531
1369,29.9472,29.2828,30.8842
1370,29.9319,29.2769,30.8853
1371,29.9112,29.2714,30.8973
1372,29.8944,29.3025,30.9052
1373,29.862,29.3283,30.9219
1374,29.82,29.3777,30.9038
1375,29.7708,29.3991,30.9206
1376,29.7461,29.3966,30.9392
1377,29.7206,29.4067,30.9434
1378,29.7123,29.3978,30.9698
1379,29.7073,29.42,30.9744
1380,29.682,29.4186,30.9812
1381,29.6794,29.4473,31.0055
1382,29.6453,29.4708,31.0233
1383,29.6242,29.5016,31.013
1384,29.6237,29.5005,30.9989
1385,29.6011,29.4964,30.9688
1386,29.5948,29.5216,30.9825
1387,29.5908,29.5308,31.0083
1388,29.5533,29.5206,31.0203
1389,29.5294,29.5475,31.0036
1390,29.5228,29.5405,31.0188
1391,29.4856,29.5597,31.0186
1392,29.5073,29.5608,31.0295
1393,29.492,29.5594,31.0133
1394,29.5102,29.5758,31.0198
1395,29.492,29.5727,31.0209
1396,29.4608,29.6153,31.0184
1397,29.4994,29.6281,31.0009
1398,29.5127,29.6331,30.9814
1399,29.5078,29.6386,30.9588
1400,29.5161,29.6844,30.9184
1401,29.5023,29.6956,30.913
1402,29.4969,29.7022,30.89
1403,29.5166,29.7016,30.8956
1404,29.5342,29.7211,30.8894
1405,29.5361,29.7323,30.8877
1406,29.53,29.7647,30.8727
1407,29.5386,29.7773,30.8661
1408,29.5333,29.7669,30.8531
1409,29.5164,29.7752,30.8595
1410,29.5348,29.7772,30.8492
1411,29.5298,29.7605,30.8441
1412,29.5125,29.7638,30.8208
1413,29.5512,29.7545,30.8064
1414,29.5441,29.7848,30.7977
1415,29.5256,29.8302,30.7522
1416,29.5206,29.8367,30.7434
1417,29.528,29.8417,30.7245
1418,29.522,29.8456,30.7172
1419,29.5309,29.8509,30.7509
1420,29.5306,29.8775,30.7523
1421,29.5359,29.8781,30.7294
1422,29.5395,29.8545,30.6939
1423,29.5594,29.873,30.6613
1424,29.6027,29.8878,30.6355
1425,29.6027,29.8873,30.5966
1426,29.6467,29.8967,30.5595
1427,29.65,29.907,30.5164
1428,29.6817,29.9053,30.4963
1429,29.6923,29.92,30.4638
1430,29.7289,29.9153,30.4519
1431,29.7594,29.9453,30.4312
1432,29.7402,29.9505,30.4156
1433,29.7911,29.9588,30.3872
1434,29.8184,29.9534,30.3522
1435,29.8409,29.9534,30.3578
1436,29.8439,29.9625,30.3289
1437,29.8714,29.9545,30.2839
1438,29.8941,29.9667,30.2287
1439,29.9242,29.9712,30.1734
1440,29.9453,29.9852,30.1514
1441,29.9948,30.005,30.117
1442,30.0253,30.018,30.0653
1443,30.0503,30.0302,30.0481
1444,30.0706,30.0397,29.9998
1445,30.075,30.0269,29.9719
1446,30.0984,30.0423,29.9567
1447,30.1223,30.037,29.9291
1448,30.178,30.0463,29.9005
1449,30.2023,30.0539,29.8703
1450,30.2367,30.0723,29.8498
1451,30.2466,30.0802,29.8041
1452,30.2809,30.1088,29.7852
1453,30.3183,30.0919,29.7923
1454,30.383,30.0673,29.705
1455,30.4553,30.0583,29.6425
1456,30.4617,30.0681,29.6322
1457,30.4906,30.0747,29.5667
1458,30.5297,30.1031,29.5442
1459,30.5591,30.1005,29.5267
1460,30.5738,30.0905,29.4873
1461,30.6148,30.0686,29.4636
1462,30.6248,30.0969,29.4355
1463,30.6839,30.097,29.3994
1464,30.7447,30.0731,29.3641
1465,30.772,30.0858,29.3561
1466,30.7714,30.0656,29.3189
1467,30.7934,30.0708,29.3169
1468,30.8167,30.0663,29.333
1469,30.8342,30.0617,29.3016
1470,30.8492,30.0728,29.3089
1471,30.863,30.0539,29.3025
1472,30.8978,30.0323,29.3038
1473,30.9139,29.9884,29.2922
1474,30.9425,29.9711,29.2792
1475,30.9548,29.963,29.2627
1476,30.9722,29.95,29.283
1477,30.9769,29.9417,29.2545
1478,30.9895,29.9066,29.2914
1479,30.9959,29.8938,29.2791
1480,31.0275,29.8758,29.2534
1481,31.0416,29.8631,29.2227
1482,31.0577,29.8539,29.1939
1483,31.0509,29.8552,29.1695
1484,31.0695,29.8084,29.1673
1485,31.0894,29.8117,29.1556
1486,31.0922,29.7842,29.1897
1487,31.1311,29.7633,29.1647
1488,31.15,29.7705,29.165
1489,31.1245,29.7533,29.1762
1490,31.1503,29.7444,29.1762
1491,31.1912,29.6958,29.1697
1492,31.2466,29.6769,29.1598
1493,31.2752,29.6588,29.2153
1494,31.2753,29.6105,29.2158
1495,31.2947,29.5953,29.2472
1496,31.3066,29.573,29.2237
1497,31.2973,29.5502,29.2433
1498,31.3131,29.5177,29.2628
1499,31.3034,29.472,29.293
1500,31.3016,29.468,29.28
1501,31.3184,29.4741,29.29
1502,31.3066,29.423,29.2761
1503,31.3069,29.3984,29.3192
1504,31.3203,29.3798,29.3544
1505,31.3723,29.3477,29.36
1506,31.4058,29.3186,29.3827
1507,31.4009,29.2963,29.4228
1508,31.4094,29.2603,29.4631
1509,31.4444,29.2203,29.492
1510,31.458,29.1636,29.5239
1511,31.475,29.1211,29.5817
1512,31.4683,29.0692,29.5961
1513,31.4875,29.0255,29.602
1514,31.4895,29.0127,29.6155
1515,31.4994,28.9812,29.6473
1516,31.4838,28.9305,29.6498
1517,31.4862,28.9184,29.6852
1518,31.4766,28.9056,29.6825
1519,31.4856,28.8931,29.698
1520,31.4994,28.8448,29.7467
1521,31.4755,28.7959,29.7477
1522,31.4866,28.793,29.7939
1523,31.467,28.7658,29.8103
1524,31.515,28.71,29.8695
1525,31.5369,28.6728,29.8859
1526,31.5175,28.6878,29.9027
1527,31.5156,28.6709,29.8963
1528,31.5108,28.6347,29.9341
1529,31.4986,28.6027,29.9792
1530,31.4886,28.5684,30.0216
1531,31.447,28.5639,30.0783
1532,31.4389,28.5431,30.0841
1533,31.4275,28.5242,30.1241
1534,31.4017,28.5255,30.1405
1535,31.4097,28.53,30.1747
1536,31.3802,28.5316,30.1538
1537,31.3486,28.525,30.2072
1538,31.3425,28.5148,30.2392
1539,31.283,28.5075,30.26
1540,31.2384,28.4938,30.3141
1541,31.1767,28.5083,30.358
1542,31.1553,28.5339,30.3847
1543,31.1648,28.5012,30.4286
1544,31.1195,28.4959,30.4705
1545,31.0906,28.4519,30.4837
1546,31.0516,28.4637,30.532
1547,31.0314,28.4861,30.5555
1548,31.0094,28.467,30.587
1549,30.9462,28.5009,30.6089
1550,30.9106,28.5095,30.6544
1551,30.873,28.5036,30.6736
1552,30.8292,28.4813,30.7009
1553,30.8017,28.5225,30.7397
1554,30.7588,28.5414,30.7627
1555,30.7247,28.5683,30.8228
1556,30.6667,28.5813,30.8316
1557,30.603,28.5692,30.8494
1558,30.5777,28.6053,30.8827
1559,30.5392,28.5855,30.8742
1560,30.5248,28.6,30.9023
1561,30.4588,28.6533,30.93
1562,30.4336,28.6586,30.9452
1563,30.4253,28.6752,30.9461
1564,30.4125,28.7089,30.9602
1565,30.3533,28.7389,31.0044
1566,30.2919,28.7511,31.0178
1567,30.2534,28.765,31.0467
1568,30.218,28.7733,31.0372
1569,30.1659,28.7963,31.0522
1570,30.165,28.817,31.0905
1571,30.1048,28.8494,31.1212
1572,30.0563,28.8495,31.1461
1573,29.9862,28.8752,31.1663
1574,29.9594,28.8992,31.1905
1575,29.9117,28.9081,31.2169
1576,29.9023,28.9341,31.2234
1577,29.8839,28.9544,31.2427
1578,29.8611,28.9739,31.263
1579,29.8087,29.0191,31.2916
1580,29.7837,28.9934,31.3378
1581,29.7156,28.9878,31.36
1582,29.6877,28.9964,31.3952
1583,29.64,28.9995,31.4216
1584,29.6175,29.0177,31.4719
1585,29.5559,29.01,31.5028
1586,29.5183,29.028,31.5164
1587,29.4383,29.0281,31.5433
1588,29.4023,29.0672,31.5953
1589,29.3609,29.0812,31.6105
1590,29.3314,29.0561,31.6356
1591,29.2863,29.0703,31.6672
1592,29.2497,29.0817,31.6773
1593,29.2058,29.0934,31.6828
1594,29.2014,29.1067,31.7181
1595,29.158,29.095,31.7253
1596,29.1345,29.1025,31.7578
1597,29.1061,29.1134,31.7811
1598,29.0797,29.1402,31.7745
1599,29.0353,29.1698,31.8014
1600,29.0386,29.1705,31.8331
1601,29.0261,29.18,31.8695
1602,28.9945,29.2275,31.8738
1603,28.9586,29.2395,31.8722
1604,28.9091,29.2891,31.8762
1605,28.8927,29.3186,31.8647
1606,28.8619,29.3075,31.823
1607,28.8444,29.3059,31.8436
1608,28.8328,29.2997,31.8584
